MATLAB,LDA,SVC,NB,LR
[ 26 119 234   5  86   9 107 158 189 222],[  9  32  97 110 116 177 185 187],[ 3  5  9 19 52 60 65],[  4  91  92 137 150 151 167],[  4   6  20  22  39  64  80 119 126 144]
