Feature,Score_(R^2)_Left,Score_(R^2)_Right,Score_(LASSO)_Left,Score_(LASSO)_Right,Score_(R^1)_Left,Score_(R^1)_Right,R1_Left,R1_Right,R2_Left,R2_Right,Coef_Left,Coef_Right,explained_variance_left,explained_variance_right,max_error_left,max_error_right,mean_absolute_error_left,mean_absolute_error_right,mean_squared_error_left,mean_squared_error_right,median_absolute_error_left,median_absolute_error_right,mean_absolute_percentage_error_left,mean_absolute_percentage_error_right,mean_pinball_loss_left,mean_pinball_loss_right,d2_pinball_score_left,d2_pinball_score_right,d2_absolute_error_score_left,d2_absolute_error_score_right
E2_BP_10_15.5,0.022782100383114012,0.01233072337679364,0.021198258290038074,0.01060057757826971,-7.008089015220273e+16,-7.069241142337754e+16,28.26217700176133,27.999917028765843,1072.2176428310518,1052.5369425765446,0.007112300146404709,0.005006359842120501,0.0227821003831139,0.01233072337679364,4.284886798094683,3.4585151627735864,0.7780541783320186,0.7848434282850818,1.1570407863511147,1.0705278692125912,0.5911736583611449,0.6702367212866821,1.3039522844166662,1.0761485905125612,0.3890270891660093,0.3924217141425409,-0.002025982575035057,-0.01457298710420929,-0.04367027593188855,-0.03137951576439679
E2_BP_17.5_20.5,0.013549247783172569,0.002765916982963912,0.012095307461919114,0.0006391323411466532,-2.712698785146702e+16,-1.5450263622941196e+16,28.21442350414481,28.089844423437775,1068.2899779510049,1058.8474548050904,0.005724709298377221,0.0021385871284727753,0.01354924778317268,0.002765916982963912,4.602011694798751,3.316783832366345,0.8282176787892037,0.6861295364287121,1.272324714964101,0.8793114605805883,0.7172313697416292,0.5332808638136183,1.6424021181203792,1.673996735987392,0.41410883939460186,0.3430647682143561,-0.02392205978058315,-0.011657513590484614,-0.04485178414123303,-0.035400233458394714
E2_BP_12.5_30,0.018628838875840326,0.002865323931099506,0.01713569117279945,0.0009349633587620865,-7.408740868771163e+16,-1.0439476029077326e+17,28.227932759738394,28.07114173242776,1069.666914028136,1057.8093566184193,0.006623852360067152,0.0022847399735566242,0.018628838875840326,0.002865323931099506,4.337428174235026,4.848766475604755,0.8225354695991133,0.7243841657815029,1.2325361244388637,0.9686893316086657,0.614179705605834,0.6130050577611099,1.5617853582708965,0.9125382535354938,0.41126773479955664,0.36219208289075144,-0.03555140794259315,-0.005380569145815972,-0.02266273465613078,-0.06274472659250185
E2_RTP,0.020387522164114324,0.004966540532864272,0.018698165740834383,0.0027343671122370683,-4.7442904259196984e+16,-6.057957800550873e+16,28.244647013535705,28.074089526271575,1069.9481735507584,1057.967829295489,0.006514644406076088,0.0027972556627989752,0.020387522164114324,0.004966540532864272,4.463252890905226,3.3853630571986435,0.7900830699547109,0.6725684232379151,1.0874321199008823,0.8359472783443829,0.6039665781415855,0.5391267317516806,1.2436327714963402,1.118200690770901,0.39504153497735545,0.3362842116189576,-0.035027798601947824,-0.0259680555087054,-0.03204303017126309,-0.05645767210610386
E2_SPEC_MOM,0.013882795604886033,0.000671499083753524,0.0123102676797201,0.0,-3.0343646846558464e+17,-2.376719868247472e+16,28.214941458497748,28.09350677732213,1068.1165005359978,1059.4479238264541,0.00557196548377608,0.0010683844321705159,0.013882795604886033,0.0006714990837534129,3.7109075688247617,2.972907287208305,0.8422053845035933,0.7256395082234134,1.175978292861313,0.9058344129533993,0.6841484601158814,0.6088572785377881,1.3293317125782163,1.0469605193294917,0.42110269225179664,0.36281975411170675,-0.04976526224025113,-0.03079445129142222,-0.00657807089806739,-0.029153992148197805
E2_SPEC_EDGE,0.010376899472959278,0.005208799725693991,0.00784997822040745,0.003754278741356365,-2.3098716168184588e+16,-3.3330431310032e+16,28.203778059938582,28.196957503829047,1067.355046095257,1067.1727285963302,0.0038002055388026766,0.0035487709552488892,0.010376899472959389,0.005208799725693991,3.920599047307215,5.673228106221018,0.6411181632299975,0.740084245221695,0.7344246622506834,1.2825700068143622,0.5501850286310704,0.560278147634109,1.844610562378207,1.4604982607325103,0.32055908161499874,0.3700421226108475,-0.04516393749599512,-0.001988723164816575,-0.02110534415055909,-0.09872488283436698
E2_SPEC_ENT,0.03765756605047965,0.0017248671498066859,0.03554602514605021,0.0,-2.639586242917911e+16,-2.1706635560644476e+16,28.29270724940971,28.074389619601078,1073.829017671069,1057.813063009027,0.007919458907307185,0.0018099538997069962,0.03765756605047954,0.001724867149806797,2.576993409456832,4.3761540851105725,0.7326323555928193,0.7229761975972406,0.8546716003411989,1.0110217360550469,0.6281386788804451,0.53891695678119,1.0221222416101672,1.0109957209024827,0.3663161777964097,0.36148809879862037,-0.014695985095074082,-0.00960235574713364,-0.02461441560334343,-0.06909988564058644
E2_SLOPE,0.007289053330647333,0.008050710257312743,0.005720607450467097,0.00629527410641284,-4.376976423920289e+16,-3.0827873446024684e+16,28.21195748593441,28.207805447825706,1067.5457779221456,1067.4525362127697,0.004042685258729918,0.0040160001037522685,0.007289053330647222,0.008050710257312743,5.201518466775534,4.419507920517369,0.7289130006116677,0.6845162980001416,1.1869226265723658,1.059677147968137,0.6273644500672229,0.5274685338718756,1.1601347684192813,1.3041180847686338,0.3644565003058339,0.3422581490000708,0.0014615891494332844,-0.00048641386539749476,-0.07132070037663407,-0.1305832486148506
E2_INTERCEPT,0.017276528066945795,0.012622691224094984,0.014765825789778808,0.010666003070830654,-1.1789904641660718e+17,-1.3044994469231982e+17,28.22953185152137,28.006635135970527,1069.2971166094053,1052.9593741422718,0.004919259835974013,0.0047630408628713435,0.017276528066945906,0.012622691224094984,2.7814602444737826,3.6079985988831265,0.6544711795653366,0.7241426607924585,0.7340155297957541,0.9463039712113671,0.5876216570084489,0.5813195235572806,0.9185136008535515,1.767920288743317,0.3272355897826683,0.3620713303962292,0.008900687105516725,-0.006472076417743278,-0.015422606808647377,-0.04714070625961275
E2_MEAN_FREQ,0.0006705387932913753,0.036981741861098816,0.0,0.03459942142043937,-2.285196238946884e+16,-6.816967377787421e+16,28.142156472968214,28.272554919364772,1062.687752892582,1072.8034403078414,0.0009035627943122992,0.007388609751089966,0.0006705387932913753,0.036981741861098816,3.7466000125020105,4.023695234801635,0.5708424330597697,0.5676265605703632,0.6488320976715114,0.7580598233275656,0.5049428268145257,0.413720979683658,1.4227223318702733,3.0087939675750817,0.2854212165298848,0.2838132802851816,-0.024384245032021967,-0.003961193273243513,-0.014535074666808034,-0.034599139251921596
E2_OCC_BAND,0.009496737511005104,0.001105183844751667,0.0074595874784094685,0.0,-6.1004150851333656e+16,-1.6443635992833144e+16,28.233363882582363,28.09874095213592,1066.928725107043,1058.0602550151718,0.004048972670668031,0.0014488235911261662,0.009496737511004993,0.001105183844751556,4.0884538134989326,4.621192489242627,0.6772821287285696,0.7302441315119319,0.9118051293706891,1.011689199150582,0.5283815457170576,0.671174609182835,1.239041650984926,1.0285315430398942,0.3386410643642848,0.36512206575596595,-0.025558100566597686,-0.026391979375334218,-0.039325482996271255,-0.04584964774950162
E2_POWER_BAND,0.0026483853153745907,0.07155488720131953,0.00016593747924020796,0.0688822060053651,-4.231700410156525e+16,-4.768578978565619e+16,28.125296605515636,28.33541739661254,1059.9632550423685,1076.0833466694125,0.0019369555557226257,0.009703205015671724,0.0026483853153745907,0.07155488720131964,2.8183131885252997,2.34114539924101,0.704719684300724,0.6617732720933827,0.7534202688279739,0.6514456857198778,0.6621803423567094,0.6369688699724919,1.1170058003722587,5.802019910714513,0.3523598421503619,0.3308866360466913,-0.06204191251927682,-0.03300809481003153,-0.03987258780506342,0.01057272393253561
E2_WLT_ENT,8.655347983665962e-06,0.06837486148821759,0.0,0.0661513763825805,-2.2559705116627504e+16,-2.0811216344962876e+16,28.156720209861664,28.37557690108838,1062.0238563548123,1077.762844430292,0.00010117545336380008,0.010399207724929119,8.65534798355494e-06,0.06837486148821759,3.036560723879881,2.9837130883741243,0.6261576012308451,0.6931527466989953,0.6306565203453416,0.7857350202102295,0.5606442531386715,0.5569805159650164,1.724517280284563,1.3152673973474003,0.31307880061542254,0.34657637334949765,-0.05046348982184412,0.008166702734047626,-0.025569854460522512,-0.03094102432358059
E2_KURT,0.001140408001044868,0.02198876715417153,0.0,0.0194126935965776,-1.2961136502689925e+17,-2.066239029517427e+16,28.196860954639256,28.267171801276294,1064.408378293957,1068.9150340811739,0.0015380495802180935,0.005478863066194022,0.001140408001044868,0.021988767154171418,6.18404580900211,2.6178746640529145,0.7194876085297965,0.688195843484816,1.1048815562726848,0.7119585648804388,0.5420727770382618,0.6032419626537617,0.9907327549487848,1.6932980027061935,0.3597438042648982,0.344097921742408,-0.019866200456753802,-0.027034619458583542,-0.09438128564411818,-0.03952759653136839
E2_SKEW,0.005932352884543968,0.04988893553598128,0.0035349657403324075,0.04803447642573866,-2.8426641236509124e+16,-5.571015707796504e+16,28.187641319536738,28.33927192992518,1065.2067015274095,1077.2140630453066,0.002949942415038088,0.00972663510887936,0.005932352884544079,0.04988893553598128,3.4745799781851634,5.6966499060968685,0.6311982322706273,0.6185069909344094,0.7775832614729689,0.9607850787215888,0.5198206550501052,0.47092933274951665,0.9545639644910541,1.8724625548842517,0.31559911613531366,0.3092534954672047,-0.0065942590503091925,0.005417589664065692,-0.011853151068250467,0.00651979590264451
E2_VAR,0.0005052682586556001,0.009152958569170533,0.0,0.007145945930689401,-4.011255941966465e+16,-2.853300389723622e+16,28.12112408448367,28.24456791149518,1060.0490412617394,1067.105708576832,0.0008873370677231441,0.004004744655634258,0.0005052682586557111,0.009152958569170644,4.134875189053936,3.928206533673528,0.6680083056653462,0.7127549524896972,0.8305515736040995,0.9258180539773908,0.4924058558851194,0.6352505370211851,1.636088153904528,0.9540734536240274,0.3340041528326731,0.3563774762448486,-0.0839410777620424,-0.035918856885073236,-0.007444905984271166,-0.007587302403363472
E2_STD,0.0018799935328474016,0.02312490948299606,0.0,0.02078095211581743,-3.613653648005076e+16,-3.481256510722477e+16,28.209353378584012,28.248557272161385,1064.5339795588943,1070.498227385167,0.0014100991422507936,0.005890257792066372,0.0018799935328475126,0.02312490948299606,1.9658182141193996,2.577692875517143,0.6017942224553889,0.6763699482453073,0.5629328159010016,0.7815530516767021,0.4723758404350247,0.5244022358798536,1.2443028010603396,1.5812119026574583,0.30089711122769447,0.3381849741226537,-0.0797467358488766,-0.04176914581117441,-0.01783338298611703,-0.014698598296273735
E2_LOG_ENE_ENT,0.005318924866710373,0.014983570193203843,0.002953388727686468,0.012415482997043759,-2.0156519827890948e+16,-3.1387820571947868e+16,28.18008968073205,28.2422777904414,1065.6311657285933,1068.025444635562,0.002812006175239344,0.004529725726942672,0.005318924866710262,0.014983570193203954,3.2241163244241613,2.830484549978783,0.6713469722771412,0.6969496218355937,0.7885394102056816,0.7192880494008972,0.5138502411735857,0.6362662490940687,1.2196154358877342,1.0841054589894419,0.3356734861385706,0.3484748109177968,-0.020425650659827488,-0.09455386135375377,-0.06301198960735399,-0.014793933985641328
E2_BETA_ALPHA_RATIO,0.026478431905745725,0.005270924142324218,0.023868774376142987,0.0034238859519778453,-1.3674051163994676e+16,-inf,28.25742902101548,28.195299845524552,1070.9648964103353,1066.9241617028044,0.005973426275374233,0.0031679227391997627,0.026478431905745836,0.005270924142324329,2.876914799636183,6.054613865975618,0.6831560898976192,0.6560885830644283,0.6995700299505747,1.009945813280468,0.5463516268144952,0.5524239780432175,1.7423222557737659,1.1656901844439822,0.34157804494880967,0.3280442915322142,-0.03441921503977152,-0.03973232865541165,-0.030705339757816752,-0.04115837608569639
E2_BP_THETA,0.008224626573757665,0.00670625710615802,0.00606544778273943,0.004731044649498917,-3.168346212180718e+16,-inf,28.217434535950268,28.224926116346005,1067.2135259164377,1065.4118570059138,0.0036600155232390293,0.0034554318161103986,0.008224626573757776,0.00670625710615802,3.679373276674848,3.2593416983951125,0.7035141829493868,0.75153133298905,0.8613781487244949,0.9430463093470746,0.5460132009089049,0.6301149090568524,1.0691628855197295,1.0663137346054354,0.3517570914746934,0.375765666494525,-0.012064954035096553,-0.07167832647503225,-0.04196699938396775,-0.03855727699430633
E3_BP_15.5_18.5,0.014229734282509732,0.0028788889362910686,0.012872377369400168,0.00023098257907383513,-2.014550168842893e+16,-2.645559005507211e+16,27.962740187870498,28.08056846682757,1049.9032990030287,1058.3848358815299,0.006071842553228881,0.0019553759985166085,0.014229734282509732,0.0028788889362909575,4.3120288254850845,3.4698530238566767,0.8387249931419538,0.5874321041837074,1.3619174701808858,0.7061783922701876,0.5787374741544931,0.41339576296004693,1.1520685078354052,1.5416652533188615,0.4193624965709769,0.2937160520918538,-0.01757875917260887,-0.021692179723929117,-0.10524460247162493,-0.06721935935333323
