MATLAB,LDA,SVC,NB,LR
[137 191 108  47  42 170 117 177 230  90],[  1   2  54  56  58  78  89  98 105],[  5  13  51  55  58  94 111],[24 27 46 56 69 87 91],[  2  21  44  62  69  86 107 113]
