,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.9111111111111111,2023-05-30 23:55:45.781783,2023-05-30 23:55:48.283257,0 days 00:00:02.501474,0.6997080349466187,0.4780510455162661,3,8,0.09341891280397274,0.15543331879989544,50,138,COMPLETE
1,1,0.8222222222222222,2023-05-30 23:55:48.283672,2023-05-30 23:56:03.511901,0 days 00:00:15.228229,0.6758503087539636,0.6710673105279695,5,11,0.04200665640293284,0.3140947688083775,40,168,COMPLETE
2,2,0.8888888888888888,2023-05-30 23:56:03.512279,2023-05-30 23:56:09.236105,0 days 00:00:05.723826,0.48342779580514394,0.39209588676340096,4,10,0.05690609257414674,0.3429475776752251,50,176,COMPLETE
3,3,0.8222222222222222,2023-05-30 23:56:09.236485,2023-05-30 23:56:14.651028,0 days 00:00:05.414543,0.7277884975041264,0.61846842350566,4,10,0.03094145652289127,0.2682140171286358,40,120,COMPLETE
4,4,0.7555555555555555,2023-05-30 23:56:14.651422,2023-05-30 23:56:25.406013,0 days 00:00:10.754591,0.2544305749199949,0.6513455181932402,5,9,0.03962868349809601,0.29927028441032544,50,150,COMPLETE
5,5,0.8888888888888888,2023-05-30 23:56:25.406393,2023-05-30 23:56:34.330059,0 days 00:00:08.923666,0.35534337932596516,0.577283506074459,3,15,0.029238219009802748,0.27445215117298427,40,150,COMPLETE
6,6,0.8444444444444444,2023-05-30 23:56:34.330434,2023-05-30 23:56:38.949717,0 days 00:00:04.619283,0.21840223382422136,0.672411280575073,5,9,0.0898009470512989,0.30738971041152735,40,143,COMPLETE
7,7,0.8222222222222222,2023-05-30 23:56:38.950093,2023-05-30 23:57:01.392627,0 days 00:00:22.442534,0.26833605780199826,0.6218653422328719,5,14,0.035119127837885705,0.3035994432058031,50,169,COMPLETE
8,8,0.8444444444444444,2023-05-30 23:57:01.393011,2023-05-30 23:57:11.458095,0 days 00:00:10.065084,0.15277988535971757,0.6632084818628625,5,10,0.027698578754179873,0.287743655347409,60,177,COMPLETE
9,9,0.8888888888888888,2023-05-30 23:57:11.458786,2023-05-30 23:57:20.020223,0 days 00:00:08.561437,0.660351455023998,0.4776669044438704,4,11,0.0387647458043306,0.2590056910555871,50,152,COMPLETE
10,10,0.8666666666666667,2023-05-30 23:57:20.020606,2023-05-30 23:57:22.007579,0 days 00:00:01.986973,0.7764519338978352,0.35470363997432736,3,5,0.09938805519615121,0.1541302402340547,60,125,COMPLETE
11,11,0.7555555555555555,2023-05-30 23:57:22.007949,2023-05-30 23:57:23.946242,0 days 00:00:01.938293,0.5438542292401756,0.42060559586971447,3,6,0.06924215995365865,0.2157495742237005,50,135,COMPLETE
12,12,0.8666666666666667,2023-05-30 23:57:23.946623,2023-05-30 23:57:27.036364,0 days 00:00:03.089741,0.47458343234224853,0.3052948092430279,4,7,0.06033230241724496,0.34871813525215933,50,138,COMPLETE
13,13,0.8,2023-05-30 23:57:27.036843,2023-05-30 23:57:30.279245,0 days 00:00:03.242402,0.5805022040441902,0.47798792050396355,3,8,0.07607180628181164,0.22963872645443278,50,162,COMPLETE
14,14,0.8222222222222222,2023-05-30 23:57:30.279715,2023-05-30 23:57:36.570187,0 days 00:00:06.290472,0.4190150456947967,0.415083435600614,4,13,0.05538467755307383,0.16339702236832992,50,179,COMPLETE
15,15,0.8222222222222222,2023-05-30 23:57:36.570578,2023-05-30 23:57:41.263160,0 days 00:00:04.692582,0.5928670063278861,0.5439761004365543,3,12,0.08092736703441138,0.1926684353958815,50,132,COMPLETE
16,16,0.8,2023-05-30 23:57:41.263590,2023-05-30 23:57:44.953119,0 days 00:00:03.689529,0.7762927218397129,0.4251393354034524,4,7,0.05257984001389652,0.24286313170309368,60,162,COMPLETE
17,17,0.8666666666666667,2023-05-30 23:57:44.953490,2023-05-30 23:57:47.570251,0 days 00:00:02.616761,0.4918257362466384,0.5170590915716445,3,8,0.06887378390105348,0.19238552745894605,50,145,COMPLETE
18,18,0.7555555555555555,2023-05-30 23:57:47.570658,2023-05-30 23:57:49.898920,0 days 00:00:02.328262,0.6286939401148075,0.3703007040904042,4,5,0.04829079109511872,0.34873774306605604,50,129,COMPLETE
19,19,0.9111111111111111,2023-05-30 23:57:49.899309,2023-05-30 23:57:57.569414,0 days 00:00:07.670105,0.5297090007528851,0.4553167466733108,4,12,0.06189471864857718,0.24441415301132755,60,157,COMPLETE
