MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[138 101 224  15  30 156  98   4 106 189],[ 19  51  53  81  85  87 163 171 197],[107 109 149 160 183],[  1  49  72  84 128 140 145 169 180],[ 14  51  59  65 102 127 156 163 171 177],[  5  14  46  63  77  78  80 136 180 191],[ 11  34  51  67  83 129 138]
