MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[ 16  32  62 102 187 206],[ 11  12  14  35  59  99 126 150 187],[  2  17  51  68  89  98 130 153 157 160],[ 43  64  71  89 100 154 170],[ 15  54  63  65 107 161 163 175 183 185],[  5  21  33  59  76 139 148]
