MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[101 141 139 174  80  85   8 232 238  33],[ 1  2  5  7  8  9 11 18 21 22],[ 2  6  7  9 10 16 18 20],[ 3  6 10 11 13 15 18],[ 1  3 17 18 27 30],[ 1  2  5  8 13 15 17 23 30],[ 1  4  7 23 42 45 52 54]
