MATLAB,LDA,SVC,NB,LR
[116 177  33 148  82 244 171  18 223 144],[ 1  8 10 13 19],[ 9 15 17 18 25 26 32],[ 6 12 15 20 21 23 30 31],[19 31 32 45 55]
