MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 61  11  36 234  90 152 156  88 228 169],[12 16 25 33 34 38 42 53 62],[ 0 33 45 52 65 66 68 73],[ 1 13 72 85],[ 17  31  42  57  93 102 104],[ 2 25 39 45 69 90 95],[  2  20  25  28  58  78  98 101 116]
