,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8043478260869565,2023-05-31 02:24:07.892338,2023-05-31 02:24:11.928060,0 days 00:00:04.035722,0.246191894158878,0.3120956580069971,5,13,0.05308753110339552,0.1831600237472163,60,120,COMPLETE
1,1,0.7608695652173914,2023-05-31 02:24:11.928439,2023-05-31 02:24:16.046775,0 days 00:00:04.118336,0.4701884433189786,0.6176154252379977,5,12,0.07529877907077154,0.20707861629509638,50,143,COMPLETE
2,2,0.8043478260869565,2023-05-31 02:24:16.047140,2023-05-31 02:24:20.102985,0 days 00:00:04.055845,0.15341300957826481,0.656546931016836,5,14,0.09322526791009952,0.3247854770953442,50,132,COMPLETE
3,3,0.8260869565217391,2023-05-31 02:24:20.103406,2023-05-31 02:24:22.786040,0 days 00:00:02.682634,0.7446980880705777,0.42736261877132553,3,12,0.05166511734811446,0.1771383613072728,40,146,COMPLETE
4,4,0.7608695652173914,2023-05-31 02:24:22.786421,2023-05-31 02:24:24.355018,0 days 00:00:01.568597,0.13110439002903812,0.3547300718831632,3,13,0.0815797428326954,0.2078968605103052,50,125,COMPLETE
5,5,0.7391304347826086,2023-05-31 02:24:24.355440,2023-05-31 02:24:27.588717,0 days 00:00:03.233277,0.1071222346151459,0.3234739539106662,4,13,0.05973245467176969,0.1611780451790081,60,161,COMPLETE
6,6,0.8478260869565217,2023-05-31 02:24:27.589084,2023-05-31 02:24:31.086981,0 days 00:00:03.497897,0.7488813946115195,0.6884097544067549,5,14,0.06991186147886848,0.17963491340994853,40,120,COMPLETE
7,7,0.7391304347826086,2023-05-31 02:24:31.087419,2023-05-31 02:24:33.563215,0 days 00:00:02.475796,0.38663748879022963,0.49548912670016254,3,10,0.08786531156759578,0.3149828326640052,40,126,COMPLETE
8,8,0.7608695652173914,2023-05-31 02:24:33.563658,2023-05-31 02:24:36.908058,0 days 00:00:03.344400,0.37934388158327814,0.5241297947135339,5,6,0.06441541331142397,0.2217209766302176,50,134,COMPLETE
9,9,0.8478260869565217,2023-05-31 02:24:36.908453,2023-05-31 02:24:43.305831,0 days 00:00:06.397378,0.260857593964089,0.530336345576028,5,12,0.03934644915076628,0.24513170206794702,40,149,COMPLETE
10,10,0.782608695652174,2023-05-31 02:24:43.306200,2023-05-31 02:24:48.077373,0 days 00:00:04.771173,0.7947796835991419,0.6942210888709016,4,9,0.0991409508147155,0.2781257240994904,40,178,COMPLETE
11,11,0.8695652173913043,2023-05-31 02:24:48.077752,2023-05-31 02:24:57.483475,0 days 00:00:09.405723,0.6221179888530344,0.5916402988828948,4,15,0.03232788207734527,0.23747016253166836,40,160,COMPLETE
12,12,0.8478260869565217,2023-05-31 02:24:57.483865,2023-05-31 02:25:04.850398,0 days 00:00:07.366533,0.6543901978985144,0.6106997892909394,4,15,0.0260125180228469,0.1512701270784838,40,162,COMPLETE
13,13,0.8695652173913043,2023-05-31 02:25:04.850792,2023-05-31 02:25:12.898261,0 days 00:00:08.047469,0.6381696328114136,0.6887801714914351,4,15,0.07206110294691725,0.25742037418616354,40,162,COMPLETE
14,14,0.8478260869565217,2023-05-31 02:25:12.898648,2023-05-31 02:25:25.147521,0 days 00:00:12.248873,0.5930753422015932,0.5963254702278543,4,15,0.02541783586401787,0.26897033598642395,40,163,COMPLETE
15,15,0.8260869565217391,2023-05-31 02:25:25.147906,2023-05-31 02:25:29.897120,0 days 00:00:04.749214,0.5809495153629761,0.6454217592508512,4,6,0.07632987331246202,0.24506029260061538,40,172,COMPLETE
16,16,0.8043478260869565,2023-05-31 02:25:29.897535,2023-05-31 02:25:34.374700,0 days 00:00:04.477165,0.676092458450107,0.5781347472352284,4,8,0.04144232784119377,0.28950358307069,60,157,COMPLETE
17,17,0.8260869565217391,2023-05-31 02:25:34.375078,2023-05-31 02:25:40.898785,0 days 00:00:06.523707,0.550328808613753,0.6964829601567788,3,15,0.06803702616804995,0.298536368099221,40,171,COMPLETE
18,18,0.782608695652174,2023-05-31 02:25:40.899198,2023-05-31 02:25:46.117647,0 days 00:00:05.218449,0.5141184334750597,0.5683104465598982,4,11,0.08466596921682379,0.26191733050317473,40,155,COMPLETE
19,19,0.782608695652174,2023-05-31 02:25:46.118038,2023-05-31 02:25:49.602758,0 days 00:00:03.484720,0.6069582695555407,0.654984946553022,3,8,0.05866008463666535,0.232614732315315,60,171,COMPLETE
