,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8222222222222222,2023-05-30 21:23:41.075882,2023-05-30 21:23:45.693208,0 days 00:00:04.617326,0.28437572015203316,0.33648989830939,5,6,0.06983810895426713,0.1762944789430795,40,134,COMPLETE
1,1,0.9555555555555556,2023-05-30 21:23:45.693582,2023-05-30 21:23:50.114852,0 days 00:00:04.421270,0.7761582587390499,0.4152401351887445,3,9,0.06005523965058314,0.19406453973808308,60,137,COMPLETE
2,2,0.8888888888888888,2023-05-30 21:23:50.115473,2023-05-30 21:24:15.026512,0 days 00:00:24.911039,0.4433999213075607,0.493281565687481,4,12,0.03365921788278968,0.17866458315278266,50,179,COMPLETE
3,3,0.8444444444444444,2023-05-30 21:24:15.026909,2023-05-30 21:24:20.392415,0 days 00:00:05.365506,0.42273593850483404,0.6087911046170462,4,5,0.05802156343447806,0.22604456131578168,40,174,COMPLETE
4,4,0.9111111111111111,2023-05-30 21:24:20.392818,2023-05-30 21:24:41.170340,0 days 00:00:20.777522,0.4269950830674326,0.4541378907196193,4,11,0.04464411228145064,0.21411601605076855,60,173,COMPLETE
5,5,0.8444444444444444,2023-05-30 21:24:41.170804,2023-05-30 21:24:47.176045,0 days 00:00:06.005241,0.7224720557254839,0.4230189141089004,5,5,0.034069249566663504,0.17678091119950945,50,151,COMPLETE
6,6,0.8888888888888888,2023-05-30 21:24:47.176630,2023-05-30 21:25:13.842307,0 days 00:00:26.665677,0.7719273698277386,0.43288357126114047,4,11,0.03518860247777183,0.23696854329516762,60,159,COMPLETE
7,7,0.8444444444444444,2023-05-30 21:25:13.842751,2023-05-30 21:25:22.544002,0 days 00:00:08.701251,0.46322938206299724,0.4169030706508926,5,6,0.08956724884338818,0.25737843680692074,60,161,COMPLETE
8,8,0.8,2023-05-30 21:25:22.544383,2023-05-30 21:25:26.754176,0 days 00:00:04.209793,0.24293374961579708,0.305060632081314,3,8,0.08480138593937647,0.3434869496204754,60,160,COMPLETE
9,9,0.9111111111111111,2023-05-30 21:25:26.754556,2023-05-30 21:25:36.913175,0 days 00:00:10.158619,0.7672266068517791,0.6487117803260911,4,13,0.09970715506473127,0.20596381166797803,50,136,COMPLETE
10,10,0.9555555555555556,2023-05-30 21:25:36.913606,2023-05-30 21:25:47.964105,0 days 00:00:11.050499,0.6342846013016407,0.5828395736590621,3,15,0.05860629641498834,0.15669454300090496,60,121,COMPLETE
11,11,0.9111111111111111,2023-05-30 21:25:47.964554,2023-05-30 21:26:01.104138,0 days 00:00:13.139584,0.6487726573015419,0.5578656958419214,3,15,0.05807391211168072,0.1587022553921303,60,120,COMPLETE
12,12,0.8888888888888888,2023-05-30 21:26:01.104687,2023-05-30 21:26:08.563204,0 days 00:00:07.458517,0.6193667318263996,0.5588036484583089,3,9,0.06605337340696227,0.1550556841121819,60,122,COMPLETE
13,13,0.8888888888888888,2023-05-30 21:26:08.563599,2023-05-30 21:26:26.505813,0 days 00:00:17.942214,0.6205313071642792,0.5411964989008254,3,15,0.04980733154462037,0.19661163494089146,60,136,COMPLETE
14,14,0.8666666666666667,2023-05-30 21:26:26.506325,2023-05-30 21:26:31.329933,0 days 00:00:04.823608,0.787062367603159,0.6682681740523193,3,8,0.07357557181224783,0.1501159822429522,60,129,COMPLETE
15,15,0.8888888888888888,2023-05-30 21:26:31.330331,2023-05-30 21:26:48.675433,0 days 00:00:17.345102,0.6814975882084423,0.6152211169949326,3,13,0.049028827637026234,0.2567957624130453,40,146,COMPLETE
16,16,0.9111111111111111,2023-05-30 21:26:48.675828,2023-05-30 21:26:55.881216,0 days 00:00:07.205388,0.5797487430538779,0.36740884889720316,3,9,0.061862893434691105,0.1963347618083931,60,144,COMPLETE
17,17,0.9333333333333333,2023-05-30 21:26:55.881621,2023-05-30 21:27:06.958478,0 days 00:00:11.076857,0.7051600949074115,0.504386954901928,3,14,0.07491821656366061,0.18326064483918575,60,129,COMPLETE
18,18,0.9111111111111111,2023-05-30 21:27:06.958880,2023-05-30 21:27:18.782522,0 days 00:00:11.823642,0.554918891828724,0.6993344630535586,4,10,0.05479137690619234,0.15005915922172422,50,126,COMPLETE
19,19,0.8444444444444444,2023-05-30 21:27:18.782910,2023-05-30 21:27:23.584266,0 days 00:00:04.801356,0.6791247731083827,0.3903412937327698,3,7,0.04430251022728206,0.22534140791901477,40,142,COMPLETE
