MATLAB,LDA,SVC,NB,LR
[ 14  90 119 225 171  39  23 231  15   8],[11 22 26 28 48 61 77 79 82],[  6   9  38  42  48  81 111],[ 1  8 44 50 65 75 85],[  5  21  27  42  48  99 103 109 111 115]
