MATLAB,LDA,SVC,NB,LR
[154 213 238 168 179 116  86  55  19 215],[ 1  6 12 13 16 18 20],[ 0  4  6 10 12 20 22 24 31],[ 4  8  9 11 13 22 29],[ 0  7 11 25 31 32 34 44 55]
