MATLAB,LDA,SVC,NB,LR
[143 123  89 141 187 220  49 189  43  50],[  4   5  61 100 111 119 169 186 189],[ 68  81  87  96 113 150],[ 24  32  42  74  82  89 113 114 147],[  8  19  25  65  72  87  94 119 124 130]
