MATLAB,LDA,SVC,NB,LR
[110  25 212 172 218 178  10 120  66 118],[  1   4  18  36  38  45  73 137],[  0   9  19  69  90 103 106 147],[  5  11  38  91  95 126 189 198 199],[ 27  29  40  47  66 110 113]
