,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8888888888888888,2023-05-30 21:04:50.814074,2023-05-30 21:04:53.951367,0 days 00:00:03.137293,0.4051300079442255,0.341428980784102,4,12,0.08682344496662735,0.184473799712371,50,121,COMPLETE
1,1,0.8444444444444444,2023-05-30 21:04:53.951737,2023-05-30 21:04:58.894715,0 days 00:00:04.942978,0.6195163475967971,0.6064039174870535,5,5,0.0701204100393375,0.2635059986769971,40,165,COMPLETE
2,2,0.8888888888888888,2023-05-30 21:04:58.895085,2023-05-30 21:05:03.136682,0 days 00:00:04.241597,0.3908036014380799,0.5933979705265624,3,9,0.0437396076427179,0.2903013717193531,50,137,COMPLETE
3,3,0.9111111111111111,2023-05-30 21:05:03.137053,2023-05-30 21:05:10.869047,0 days 00:00:07.731994,0.5335043149478164,0.6477207495647461,4,14,0.058285671499903845,0.2724375126436907,40,123,COMPLETE
4,4,0.8666666666666667,2023-05-30 21:05:10.869414,2023-05-30 21:05:21.091761,0 days 00:00:10.222347,0.37471899005716036,0.5740346770240197,5,14,0.0786000937993378,0.3306148780538563,60,141,COMPLETE
5,5,0.8888888888888888,2023-05-30 21:05:21.092139,2023-05-30 21:05:30.656163,0 days 00:00:09.564024,0.21622545515997904,0.4951679815079074,5,12,0.025734126365426362,0.2492899997355154,40,155,COMPLETE
6,6,0.8222222222222222,2023-05-30 21:05:30.656547,2023-05-30 21:05:37.738786,0 days 00:00:07.082239,0.28338743738093114,0.5407234734593359,4,14,0.03872310841018489,0.21914218886004397,60,130,COMPLETE
7,7,0.8666666666666667,2023-05-30 21:05:37.739156,2023-05-30 21:05:41.180036,0 days 00:00:03.440880,0.39228121672151883,0.3320847144390752,3,15,0.06711196332551347,0.2856491695016997,40,165,COMPLETE
8,8,0.8888888888888888,2023-05-30 21:05:41.180579,2023-05-30 21:05:45.795211,0 days 00:00:04.614632,0.6307822331594533,0.30191591656920075,3,13,0.05456650852165167,0.19094269468797323,50,180,COMPLETE
9,9,0.8666666666666667,2023-05-30 21:05:45.795603,2023-05-30 21:05:56.917026,0 days 00:00:11.121423,0.2386996621542466,0.5296295343961387,5,14,0.026665185500521486,0.3177385014944493,40,140,COMPLETE
10,10,0.8444444444444444,2023-05-30 21:05:56.917398,2023-05-30 21:06:01.112343,0 days 00:00:04.194945,0.7706940661786011,0.6716616371197252,4,9,0.09630686051813184,0.23133439897869018,40,120,COMPLETE
11,11,0.7555555555555555,2023-05-30 21:06:01.112723,2023-05-30 21:06:03.299727,0 days 00:00:02.187004,0.12307087154687135,0.43147775724893445,4,11,0.08530721707227326,0.16119550486332324,50,121,COMPLETE
12,12,0.8444444444444444,2023-05-30 21:06:03.300350,2023-05-30 21:06:09.965447,0 days 00:00:06.665097,0.545203841943327,0.6875789699503445,4,11,0.057577787620083046,0.19980093837060073,50,128,COMPLETE
13,13,0.8444444444444444,2023-05-30 21:06:09.965832,2023-05-30 21:06:12.601966,0 days 00:00:02.636134,0.4911350838941347,0.4080503577032726,4,7,0.09711991357270708,0.16134991159282766,50,130,COMPLETE
14,14,0.8666666666666667,2023-05-30 21:06:12.602445,2023-05-30 21:06:18.247124,0 days 00:00:05.644679,0.4818320488558363,0.46546365617513646,4,12,0.0775640618097141,0.34710722947508693,60,148,COMPLETE
15,15,0.7555555555555555,2023-05-30 21:06:18.247521,2023-05-30 21:06:22.430468,0 days 00:00:04.182947,0.5571987685068339,0.3836287247478983,3,15,0.06441059376670327,0.26188429045519557,40,125,COMPLETE
16,16,0.8,2023-05-30 21:06:22.430847,2023-05-30 21:06:25.690128,0 days 00:00:03.259281,0.4107521070061612,0.36733034753984056,4,10,0.08785234865113219,0.1894417570549303,50,134,COMPLETE
17,17,0.8444444444444444,2023-05-30 21:06:25.690510,2023-05-30 21:06:30.153081,0 days 00:00:04.462571,0.2861872408735303,0.436326713464149,3,13,0.053722460141186555,0.15141199779781503,50,147,COMPLETE
18,18,0.8444444444444444,2023-05-30 21:06:30.153486,2023-05-30 21:06:34.078786,0 days 00:00:03.925300,0.46580846792271535,0.48357937130184064,4,8,0.07190644820664681,0.22954219120768166,40,120,COMPLETE
19,19,0.8444444444444444,2023-05-30 21:06:34.079158,2023-05-30 21:06:44.116934,0 days 00:00:10.037776,0.3328311186181515,0.6585793445592312,5,12,0.06144670891180195,0.28608655116165943,60,155,COMPLETE
