,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7333333333333333,2023-05-31 00:45:05.021359,2023-05-31 00:45:08.244145,0 days 00:00:03.222786,0.6564241735067389,0.5655994990979655,4,10,0.09797224556182069,0.15423588573854585,40,173,COMPLETE
1,1,0.7111111111111111,2023-05-31 00:45:08.244540,2023-05-31 00:45:10.826955,0 days 00:00:02.582415,0.1904379726448211,0.5105500462619689,5,5,0.07785065926153906,0.3445371180661956,50,171,COMPLETE
2,2,0.7111111111111111,2023-05-31 00:45:10.827393,2023-05-31 00:45:13.792870,0 days 00:00:02.965477,0.6142620682621553,0.6926067481425974,3,5,0.08673372086300056,0.16153839825939317,40,170,COMPLETE
3,3,0.8,2023-05-31 00:45:13.793250,2023-05-31 00:45:16.691985,0 days 00:00:02.898735,0.4026986186480985,0.49333560113525465,3,12,0.07487608116573616,0.2306668883044687,60,134,COMPLETE
4,4,0.7111111111111111,2023-05-31 00:45:16.692584,2023-05-31 00:45:20.246074,0 days 00:00:03.553490,0.15853608721216483,0.6503492404333533,4,11,0.08035804781639712,0.2260211557160987,60,174,COMPLETE
5,5,0.7333333333333333,2023-05-31 00:45:20.246635,2023-05-31 00:45:22.673444,0 days 00:00:02.426809,0.32775582590844776,0.45970262126379446,3,7,0.0475458080312022,0.31911944964171635,60,146,COMPLETE
6,6,0.7777777777777778,2023-05-31 00:45:22.673837,2023-05-31 00:45:29.948444,0 days 00:00:07.274607,0.5511110119784182,0.4954549224442657,4,14,0.02641084251860844,0.20330730900258442,50,136,COMPLETE
7,7,0.7333333333333333,2023-05-31 00:45:29.948816,2023-05-31 00:45:35.637486,0 days 00:00:05.688670,0.624251002433099,0.6088433395704516,3,9,0.034968140031621804,0.3208634912000211,60,138,COMPLETE
8,8,0.7555555555555555,2023-05-31 00:45:35.637868,2023-05-31 00:45:40.011337,0 days 00:00:04.373469,0.436465902420748,0.4605864441103294,4,12,0.09955272131847331,0.20373153237478914,50,171,COMPLETE
9,9,0.6666666666666666,2023-05-31 00:45:40.011713,2023-05-31 00:45:41.892266,0 days 00:00:01.880553,0.500657917263632,0.3052812084101038,3,10,0.06572031122645519,0.20433206842353013,40,147,COMPLETE
10,10,0.7333333333333333,2023-05-31 00:45:41.892681,2023-05-31 00:45:46.555852,0 days 00:00:04.663171,0.7771362018767132,0.38037374920786154,5,15,0.06051902491479334,0.2699800291323802,60,120,COMPLETE
11,11,0.7777777777777778,2023-05-31 00:45:46.556240,2023-05-31 00:45:55.386595,0 days 00:00:08.830355,0.39402211632495404,0.527158760873695,4,14,0.025077680533139714,0.25948687486375316,50,129,COMPLETE
12,12,0.7777777777777778,2023-05-31 00:45:55.386975,2023-05-31 00:46:01.821176,0 days 00:00:06.434201,0.30455554757175196,0.45268569522491353,5,13,0.047862662131304516,0.23420890178390605,50,134,COMPLETE
13,13,0.8,2023-05-31 00:46:01.821834,2023-05-31 00:46:06.934824,0 days 00:00:05.112990,0.5212525321655272,0.5665395386137358,3,15,0.06565676865852976,0.1925255542418104,60,155,COMPLETE
14,14,0.8222222222222222,2023-05-31 00:46:06.935204,2023-05-31 00:46:12.033128,0 days 00:00:05.097924,0.4807039909037416,0.582449123408922,3,15,0.0654855841101451,0.174446141300237,60,159,COMPLETE
15,15,0.7333333333333333,2023-05-31 00:46:12.033521,2023-05-31 00:46:15.635953,0 days 00:00:03.602432,0.3902173497047155,0.599109084368872,3,12,0.07463983170003756,0.17332912578387372,60,159,COMPLETE
16,16,0.8,2023-05-31 00:46:15.636344,2023-05-31 00:46:19.967589,0 days 00:00:04.331245,0.28658884190838374,0.6447879398796361,3,8,0.059314750099350444,0.17908260277406685,60,162,COMPLETE
17,17,0.7777777777777778,2023-05-31 00:46:19.968033,2023-05-31 00:46:23.985280,0 days 00:00:04.017247,0.4577545157377521,0.5515576428279864,3,13,0.07153045538824422,0.23619381846836632,60,123,COMPLETE
18,18,0.6888888888888889,2023-05-31 00:46:23.985672,2023-05-31 00:46:26.022680,0 days 00:00:02.037008,0.2332363042985912,0.40578456597673157,3,12,0.08547183228644625,0.15674554799038348,60,144,COMPLETE
19,19,0.7777777777777778,2023-05-31 00:46:26.023082,2023-05-31 00:46:31.638655,0 days 00:00:05.615573,0.36561079421396736,0.5170430896023215,4,14,0.054671963255318194,0.1815632340002621,60,153,COMPLETE
