MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 90 228 240   7  35 145  18  11  43 237],[  0  21  27  52 158 190 196],[137 165 196],[  7  23  26  51  97 100 138 146 150 190],[ 19  24  28  33  90 100 124 139 147 176],[  8  11  17  26  56  81 143 150],[ 14  25  53  67  72  91 110 113 121 149]
