MATLAB,LDA,SVC,NB,LR
[101 141 139 174  80  85   8 232 238  33],[ 10  25  39  88 144 145 165 205],[  3  21  65  69 100 110 146 153 182],[ 25  50  53  94 114 118 130],[ 17  26  50  53  65 108 136 144]
