MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 26 119 234   5  86   9 107 158 189 222],[  7  20  49  52 135 150 176 194],[  5  56  69 125 138 195],[  9  73 132 185],[  2   3   7  19  60  96 142 158 178],[  4   6  20  28  39 163 178 197],[  6  20  22  23  28  46  54 106 135 144]
