MATLAB,LDA,SVC,NB,LR
[116 177  33 148  82 244 171  18 223 144],[ 18  24  29  48  86 101],[  0  16  18  28  42  54  65 112],[16 18 21 29 33 37 42 73 78 86],[ 14  19  29  31  44  45  46  86 106]
