MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[178 102  82  55 182  76 131  37 177 158],[ 9 19],[ 2  7  9 13],[ 2  9 10 13 16],[ 0  1  8  9 11 18],[13 14 16 23 32 34 35],[ 3  9 16 35 49 50]
