MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[116 177  33 148  82 244 171  18 223 144],[20 31 40 51 53 64 76],[ 0 11 26 37 41 46 47 53 63 64],[ 0  6 31 32 49 52 62 90 97],[15 26 41 48 62 76 82 97],[ 6 21 26 29 50 51 73 82],[ 13  18  27  55  60  95 101 115]
