MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 66 187 178  68   6  53 231 134  79  43],[ 20  66 100 158 167 177 189],[ 22  52  56  63  66  67  68 119],[  6  18  56 147 169],[  7  38  53  66  68 125 139 148],[  5  41  66 111 114 132 138 170 189],[ 20  29  39  41  84 103 113 119 142]
