MATLAB,LDA,SVC,NB,LR
[149  81 171 145 194   5  10   7 229 240],[ 14  34 132 135 139 142 187],[ 18  31  34  59  71  86  97 141 154 188],[ 94  96 137 143 173 174],[  4  21  23  26  72 103 109 127 139 140]
