MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[ 32  46  60  89 106 109 150 155 190 198],[ 12  78  89  98 121 137 185 194],[ 17  68 162 182],[ 15  66  71 147 165 176],[  5  15  74 131 139 155 167 183],[  1  10  22  77  92 111 137 144]
