MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[149  81 171 145 194   5  10   7 229 240],[  2  16  23  30  38 113 132 151 156],[ 14  35  49 139 152 153 166 183 185],[ 12  16  43  55  94 149 171],[  5  17  30  66  77 114 143 172],[121 134 135 173],[ 23  85  93 109]
