MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 88  17  14 228  12 185 181  19 235  15],[  6  10  18  80 116 122 146 215],[ 78 100 122 138 158 185],[  1  13  23  58  68 118 175 176 179],[ 12  25  28  52 131 137 153 159 172 181],[  9  20  21  53  60 131 157 158 183 194],[ 26  43  69  85 129 139 141 145 148]
