MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[154 213 238 168 179 116  86  55  19 215],[  1  18  53  56 109 130 145 160],[  7  44  60  80  82  90  92 116 118 191],[  9  95 125 128 153 156],[  0   1  19  21  49  64  79 105 118 130],[  7  38  54  77 110 128 137 188],[18 22 44 67 76 79 90]
