MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 97 144 186 236 153 181 233  28 224  99],[24 58 84],[ 65  72 150 163 169 171 196],[  4  35  40  46  49  91 130 134 146 177],[ 68  74  99 118 142 179],[  2  10  20  30  53 120 131 145 159 187],[  4  62 100 119 123]
