MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[ 32  59  96 134 135 179 204],[ 68  80  85  92 109 113 158 171],[ 24  61  66  69  72 102 110 132 142 187],[ 45  65  86 103 121 132 156 162 183],[ 77  90  95  96  99 106 170 172],[ 27  41  81  98 126 142]
