MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[188 154 189 117  35 106 183 226 103 170],[ 38  75  78 101 121 146 192 195 212],[  4   7  35  60  74 146 152],[  1  50  53  77  87 124 148 167 174],[ 14 110 117 122 146 148 149],[  3   5  21  58  81 124 133 151 194],[  1   9  19  63  67 105 106 111 148]
