,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7555555555555555,2023-05-30 21:46:23.663677,2023-05-30 21:46:28.163487,0 days 00:00:04.499810,0.6379479897527,0.5892337001214027,5,6,0.029823519387596472,0.16963988389339413,40,132,COMPLETE
1,1,0.8666666666666667,2023-05-30 21:46:28.163877,2023-05-30 21:46:30.872326,0 days 00:00:02.708449,0.1402846258499214,0.35544203355203247,3,10,0.07655171406023602,0.3181001851566454,60,138,COMPLETE
2,2,0.7555555555555555,2023-05-30 21:46:30.872695,2023-05-30 21:46:34.763660,0 days 00:00:03.890965,0.7088359014921196,0.348918451760685,3,7,0.0392283953319104,0.2967150664785109,60,154,COMPLETE
3,3,0.8,2023-05-30 21:46:34.764035,2023-05-30 21:46:39.318709,0 days 00:00:04.554674,0.36730253242510025,0.5107278901669303,4,6,0.07391616828710373,0.31640272838947153,60,141,COMPLETE
4,4,0.8444444444444444,2023-05-30 21:46:39.319115,2023-05-30 21:46:48.097375,0 days 00:00:08.778260,0.2474957241400606,0.34743922969862373,4,12,0.025432343600170042,0.3061080594007304,40,154,COMPLETE
5,5,0.8666666666666667,2023-05-30 21:46:48.097786,2023-05-30 21:46:52.917258,0 days 00:00:04.819472,0.4498383889248607,0.43197927357588645,5,9,0.06046799673824073,0.2335295143038697,50,146,COMPLETE
6,6,0.8666666666666667,2023-05-30 21:46:52.917651,2023-05-30 21:46:55.857211,0 days 00:00:02.939560,0.7118573242818746,0.392059943113896,3,7,0.03311110432151999,0.30519066808964385,40,143,COMPLETE
7,7,0.8666666666666667,2023-05-30 21:46:55.857589,2023-05-30 21:47:01.716473,0 days 00:00:05.858884,0.20064107721347813,0.5951922491685316,4,15,0.07238760033585753,0.30605854468693194,40,150,COMPLETE
8,8,0.8666666666666667,2023-05-30 21:47:01.716851,2023-05-30 21:47:06.528588,0 days 00:00:04.811737,0.22890935146918434,0.3838804939895663,4,15,0.04911512204550508,0.1926901913223715,40,151,COMPLETE
9,9,0.7555555555555555,2023-05-30 21:47:06.528973,2023-05-30 21:47:08.722964,0 days 00:00:02.193991,0.250424243311614,0.4537767748718564,5,5,0.08785652265102523,0.2410851701906418,40,139,COMPLETE
10,10,0.8444444444444444,2023-05-30 21:47:08.723396,2023-05-30 21:47:11.397060,0 days 00:00:02.673664,0.11572649959518394,0.31769753121696154,3,11,0.09930022084859777,0.3483659094269085,60,175,COMPLETE
11,11,0.8444444444444444,2023-05-30 21:47:11.397652,2023-05-30 21:47:16.516308,0 days 00:00:05.118656,0.49876411814603105,0.4343762449994283,5,9,0.05545092208844709,0.24427797357956726,50,123,COMPLETE
12,12,0.8444444444444444,2023-05-30 21:47:16.516679,2023-05-30 21:47:20.697100,0 days 00:00:04.180421,0.42470435184494726,0.6765008329711861,3,9,0.06491978164601615,0.26333874138897717,50,167,COMPLETE
13,13,0.8888888888888888,2023-05-30 21:47:20.697474,2023-05-30 21:47:23.558286,0 days 00:00:02.860812,0.541828046708457,0.3062057400045855,5,12,0.0784980152925589,0.21279458073085764,50,128,COMPLETE
14,14,0.8444444444444444,2023-05-30 21:47:23.558660,2023-05-30 21:47:26.595248,0 days 00:00:03.036588,0.5791007340488286,0.30626929102242106,4,13,0.08348270678718542,0.20588206534747724,50,124,COMPLETE
15,15,0.8444444444444444,2023-05-30 21:47:26.595695,2023-05-30 21:47:30.140948,0 days 00:00:03.545253,0.7851732024002281,0.30705500587071993,5,13,0.07694675207495438,0.1622059938460663,60,131,COMPLETE
16,16,0.8222222222222222,2023-05-30 21:47:30.141342,2023-05-30 21:47:33.156326,0 days 00:00:03.014984,0.32193414321876995,0.37326825243313866,3,11,0.06614149887764698,0.2695823375520567,60,132,COMPLETE
17,17,0.8,2023-05-30 21:47:33.156702,2023-05-30 21:47:35.737169,0 days 00:00:02.580467,0.522874962039225,0.3038807413276159,4,10,0.08486271598832304,0.21739436581731514,50,120,COMPLETE
18,18,0.8666666666666667,2023-05-30 21:47:35.737549,2023-05-30 21:47:38.639899,0 days 00:00:02.902350,0.10321224338303986,0.34682591610019875,5,13,0.09453213511321475,0.27348146628601433,60,137,COMPLETE
19,19,0.8666666666666667,2023-05-30 21:47:38.640358,2023-05-30 21:47:42.651345,0 days 00:00:04.010987,0.3663309024244699,0.4079854524916704,3,11,0.07950062678451852,0.22083711844816448,50,163,COMPLETE
