MATLAB,LDA,SVC,NB,LR
[ 14  90 119 225 171  39  23 231  15   8],[ 6  8 10 11 15 16 19 20],[ 8 16 17 25 27 32],[ 0  3 14 27 29 34 38],[ 5 13 17 40 49 54]
