,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7333333333333333,2023-05-30 22:03:38.390015,2023-05-30 22:03:41.136344,0 days 00:00:02.746329,0.23487069661242474,0.3140326811422918,3,5,0.05357993053906741,0.3176023270373466,50,121,COMPLETE
1,1,0.8,2023-05-30 22:03:41.136713,2023-05-30 22:03:45.194926,0 days 00:00:04.058213,0.12942857552489306,0.5543859808677793,5,5,0.042794110486340964,0.2345648968591133,40,131,COMPLETE
2,2,0.8666666666666667,2023-05-30 22:03:45.195329,2023-05-30 22:03:57.572290,0 days 00:00:12.376961,0.18238642111553158,0.5068139583995361,4,14,0.08357418775769282,0.16239927100838786,40,180,COMPLETE
3,3,0.8666666666666667,2023-05-30 22:03:57.572675,2023-05-30 22:04:12.543785,0 days 00:00:14.971110,0.2012350904315386,0.6741072014130068,3,14,0.0752071136044461,0.27316693569135686,50,145,COMPLETE
4,4,0.8444444444444444,2023-05-30 22:04:12.544191,2023-05-30 22:04:22.583428,0 days 00:00:10.039237,0.6049110564413095,0.4065378064988344,5,14,0.06079904880100485,0.2222555647808342,50,160,COMPLETE
5,5,0.8444444444444444,2023-05-30 22:04:22.583817,2023-05-30 22:04:34.741497,0 days 00:00:12.157680,0.6545534037216957,0.5677029611472226,5,7,0.03387075309204128,0.31329441826714666,40,123,COMPLETE
6,6,0.8222222222222222,2023-05-30 22:04:34.741888,2023-05-30 22:04:40.593731,0 days 00:00:05.851843,0.796363357402395,0.5935251836490363,5,6,0.055737650255292454,0.1787952512859169,40,137,COMPLETE
7,7,0.9111111111111111,2023-05-30 22:04:40.594113,2023-05-30 22:04:55.700995,0 days 00:00:15.106882,0.29636549654738964,0.39221117998726385,4,11,0.05858831927961372,0.34041605962122873,60,177,COMPLETE
8,8,0.8888888888888888,2023-05-30 22:04:55.701396,2023-05-30 22:05:14.319467,0 days 00:00:18.618071,0.4624171953078279,0.4742535204650211,5,15,0.0865081289132226,0.21352323410283872,60,153,COMPLETE
9,9,0.9555555555555556,2023-05-30 22:05:14.319851,2023-05-30 22:05:36.971587,0 days 00:00:22.651736,0.27610423627343494,0.6170009494999829,5,14,0.04912606698668111,0.24252082386158916,60,126,COMPLETE
10,10,0.9111111111111111,2023-05-30 22:05:36.971990,2023-05-30 22:06:06.179990,0 days 00:00:29.208000,0.3442623027316372,0.6973777722214405,4,11,0.027263260507215753,0.27547263956045903,60,166,COMPLETE
11,11,0.9111111111111111,2023-05-30 22:06:06.180392,2023-05-30 22:06:18.279254,0 days 00:00:12.098862,0.331700467671138,0.39826319001337607,4,11,0.06978737661258777,0.33870808894918664,60,178,COMPLETE
12,12,0.8,2023-05-30 22:06:18.279655,2023-05-30 22:06:43.564729,0 days 00:00:25.285074,0.31927064290995183,0.6279356174069389,4,9,0.047985518437217066,0.3470958325019791,60,168,COMPLETE
13,13,0.8888888888888888,2023-05-30 22:06:43.565129,2023-05-30 22:06:51.545149,0 days 00:00:07.980020,0.10262991730708096,0.6289567499431933,3,12,0.06959681543305271,0.26112775508578157,60,145,COMPLETE
14,14,0.8666666666666667,2023-05-30 22:06:51.545542,2023-05-30 22:07:05.054235,0 days 00:00:13.508693,0.4223471215397116,0.5016124907469383,4,9,0.04426096703365741,0.29085713999344887,60,133,COMPLETE
15,15,0.8888888888888888,2023-05-30 22:07:05.054636,2023-05-30 22:07:13.296895,0 days 00:00:08.242259,0.25094240677087964,0.44243523717184186,4,12,0.09782120405770282,0.24990255408276443,60,153,COMPLETE
16,16,0.8,2023-05-30 22:07:13.297288,2023-05-30 22:07:30.902270,0 days 00:00:17.604982,0.43269012956131003,0.3366985406592041,5,13,0.059137628798790365,0.2981122284259998,60,168,COMPLETE
17,17,0.8666666666666667,2023-05-30 22:07:30.902664,2023-05-30 22:07:38.768579,0 days 00:00:07.865915,0.27238086355642854,0.3617925688706604,3,9,0.04941834728371472,0.24625447213957352,60,140,COMPLETE
18,18,0.9555555555555556,2023-05-30 22:07:38.769015,2023-05-30 22:07:53.256317,0 days 00:00:14.487302,0.18352505505632755,0.5288795750227522,4,15,0.041731008840152725,0.19726080076784788,60,128,COMPLETE
19,19,0.8666666666666667,2023-05-30 22:07:53.256705,2023-05-30 22:08:14.895222,0 days 00:00:21.638517,0.16698146487541843,0.5307391388119573,4,15,0.03867607701054446,0.20166497502220782,50,130,COMPLETE
