MATLAB,LDA,SVC,NB,LR
[ 97 144 186 236 153 181 233  28 224  99],[ 58 111 124 165],[ 58  68 123 124 151 156 177 184],[ 10  20  22  29  63 120 145 149 160],[  4  62  95 118 130]
