,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7777777777777778,2023-05-30 21:55:04.268290,2023-05-30 21:55:07.615099,0 days 00:00:03.346809,0.506174080590087,0.4191156233184325,5,10,0.06734260358988509,0.34728281977610853,40,126,COMPLETE
1,1,0.7111111111111111,2023-05-30 21:55:07.615518,2023-05-30 21:55:10.239383,0 days 00:00:02.623865,0.5257220896646241,0.6418658690920245,3,5,0.08879806776466773,0.33299596438830537,50,165,COMPLETE
2,2,0.9111111111111111,2023-05-30 21:55:10.239749,2023-05-30 21:55:15.486706,0 days 00:00:05.246957,0.5886797044033635,0.6493958780218831,3,13,0.09261532330610947,0.15495116880217855,60,157,COMPLETE
3,3,0.8,2023-05-30 21:55:15.487079,2023-05-30 21:55:17.591822,0 days 00:00:02.104743,0.5892554298818646,0.4340731169610714,3,11,0.09694858319290317,0.1977022959558816,40,142,COMPLETE
4,4,0.8222222222222222,2023-05-30 21:55:17.592198,2023-05-30 21:55:20.007425,0 days 00:00:02.415227,0.5890487212191726,0.5242976074853452,3,6,0.09402191623057904,0.2566000715165667,50,160,COMPLETE
5,5,0.8,2023-05-30 21:55:20.007814,2023-05-30 21:55:21.721194,0 days 00:00:01.713380,0.17468492963258458,0.5489771268533993,3,7,0.06343708972582648,0.3331535173399537,50,140,COMPLETE
6,6,0.7111111111111111,2023-05-30 21:55:21.721609,2023-05-30 21:55:24.951928,0 days 00:00:03.230319,0.49171872156630325,0.6773877849458728,3,5,0.033568969019583866,0.2589574353285879,50,174,COMPLETE
7,7,0.8222222222222222,2023-05-30 21:55:24.952321,2023-05-30 21:55:27.935275,0 days 00:00:02.982954,0.7389443716818661,0.5493934496253582,4,8,0.07142478731824234,0.18817698303051944,50,134,COMPLETE
8,8,0.8222222222222222,2023-05-30 21:55:27.935691,2023-05-30 21:55:31.806205,0 days 00:00:03.870514,0.4536109781323684,0.5813369012515328,3,12,0.06342646124218701,0.303790845440279,60,132,COMPLETE
9,9,0.8888888888888888,2023-05-30 21:55:31.806599,2023-05-30 21:55:40.382195,0 days 00:00:08.575596,0.6069775264563699,0.6472957817278859,4,14,0.03262769757626102,0.19350387536385727,50,161,COMPLETE
10,10,0.8,2023-05-30 21:55:40.382569,2023-05-30 21:55:43.599657,0 days 00:00:03.217088,0.29430785814052324,0.30567047524548974,5,15,0.08136271174976172,0.17793606025134237,60,180,COMPLETE
11,11,0.8666666666666667,2023-05-30 21:55:43.600063,2023-05-30 21:55:51.266858,0 days 00:00:07.666795,0.7332439562308966,0.6999083662750337,4,15,0.04337179997512498,0.15258657544697593,60,155,COMPLETE
12,12,0.8444444444444444,2023-05-30 21:55:51.267235,2023-05-30 21:55:57.425406,0 days 00:00:06.158171,0.6926621310357208,0.6226925989582517,4,13,0.04943934026918413,0.21620955350864215,60,149,COMPLETE
13,13,0.8666666666666667,2023-05-30 21:55:57.425780,2023-05-30 21:56:07.269287,0 days 00:00:09.843507,0.797899131169065,0.6267845148247964,4,13,0.02535367926093517,0.1503857395670296,60,167,COMPLETE
14,14,0.8222222222222222,2023-05-30 21:56:07.269711,2023-05-30 21:56:14.689250,0 days 00:00:07.419539,0.35999590536752935,0.599444302029567,5,14,0.049594163089670934,0.22056874653695885,40,153,COMPLETE
15,15,0.8222222222222222,2023-05-30 21:56:14.689630,2023-05-30 21:56:22.240416,0 days 00:00:07.550786,0.609299881905949,0.6648048180482012,4,10,0.07922503807102191,0.17050101672255372,50,169,COMPLETE
16,16,0.8888888888888888,2023-05-30 21:56:22.240926,2023-05-30 21:56:29.965816,0 days 00:00:07.724890,0.6607636908247726,0.6986430417894369,5,12,0.07865850725337395,0.2086209571423929,60,147,COMPLETE
17,17,0.8888888888888888,2023-05-30 21:56:29.966245,2023-05-30 21:56:35.008282,0 days 00:00:05.042037,0.39261357673383773,0.5900682244114108,4,14,0.053566811816711794,0.17014786057049444,60,159,COMPLETE
18,18,0.7333333333333333,2023-05-30 21:56:35.008873,2023-05-30 21:56:38.253338,0 days 00:00:03.244465,0.6239654093652557,0.6486724536865307,3,9,0.057151277804880246,0.18942212902799294,50,158,COMPLETE
19,19,0.9111111111111111,2023-05-30 21:56:38.253723,2023-05-30 21:56:47.792884,0 days 00:00:09.539161,0.54900944467246,0.6561344755944332,4,12,0.04373159485040569,0.23281729372887017,40,174,COMPLETE
