MATLAB,LDA,SVC,NB,LR
[ 97 144 186 236 153 181 233  28 224  99],[ 6 35 39 69 77 89 93],[  6   7  37  44  76  94 100 110 111],[ 7 28 51 66 69 75],[  4  64  68  72  79  83  89 102]
