MATLAB,LDA,SVC,NB,LR
[149  81 171 145 194   5  10   7 229 240],[ 25  27  44  63  75  78  83 104],[ 14  21  39  46  74  85 118],[ 2 10 17 19 25 28 29 39 84 90],[ 14  20  21  29  68  71  73  84  86 109]
