,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7777777777777778,2023-05-30 22:43:11.274549,2023-05-30 22:43:13.759970,0 days 00:00:02.485421,0.39221631124077383,0.5417208023516571,3,8,0.04057101386216583,0.3049014529669416,40,157,COMPLETE
1,1,0.6444444444444445,2023-05-30 22:43:13.760331,2023-05-30 22:43:15.808921,0 days 00:00:02.048590,0.34688973662294875,0.50887160934219,3,5,0.03552969232974696,0.24924174035197816,50,125,COMPLETE
2,2,0.7333333333333333,2023-05-30 22:43:15.809291,2023-05-30 22:43:20.178996,0 days 00:00:04.369705,0.16867447120730197,0.6344404537074514,5,9,0.041210942805321824,0.26408887414088417,60,128,COMPLETE
3,3,0.7333333333333333,2023-05-30 22:43:20.179423,2023-05-30 22:43:24.766563,0 days 00:00:04.587140,0.39993356978685213,0.5215116729507225,4,8,0.04644216273391106,0.27972451368564843,40,144,COMPLETE
4,4,0.7777777777777778,2023-05-30 22:43:24.766948,2023-05-30 22:43:33.007341,0 days 00:00:08.240393,0.49685934989946,0.5531535439398929,5,14,0.05869079545556978,0.3288068338261202,60,144,COMPLETE
5,5,0.7777777777777778,2023-05-30 22:43:33.007726,2023-05-30 22:43:37.652529,0 days 00:00:04.644803,0.16660955313453144,0.44886329456924257,5,12,0.0682234740658535,0.2660450632976149,60,170,COMPLETE
6,6,0.7111111111111111,2023-05-30 22:43:37.652931,2023-05-30 22:43:43.472904,0 days 00:00:05.819973,0.18658120185638202,0.6685466620032101,5,7,0.02839004785183659,0.21140346089840986,60,141,COMPLETE
7,7,0.7111111111111111,2023-05-30 22:43:43.473282,2023-05-30 22:43:46.020110,0 days 00:00:02.546828,0.18232768204240696,0.4495690832728927,4,12,0.07570152967452944,0.16286665417355498,40,168,COMPLETE
8,8,0.6888888888888889,2023-05-30 22:43:46.020489,2023-05-30 22:43:50.659346,0 days 00:00:04.638857,0.782425580886257,0.44043448685843384,3,14,0.054336787988913754,0.3294648195452644,50,165,COMPLETE
9,9,0.7555555555555555,2023-05-30 22:43:50.659730,2023-05-30 22:43:54.193564,0 days 00:00:03.533834,0.1904843459662401,0.37980594344099317,5,12,0.08096305787413134,0.2687514001480458,50,166,COMPLETE
10,10,0.6666666666666666,2023-05-30 22:43:54.193953,2023-05-30 22:43:55.629524,0 days 00:00:01.435571,0.5007794689618233,0.33848045459107745,3,5,0.09539465727733057,0.3446323025745192,40,156,COMPLETE
11,11,0.7333333333333333,2023-05-30 22:43:55.629909,2023-05-30 22:44:02.191654,0 days 00:00:06.561745,0.5273513373065593,0.5746829969410968,4,15,0.05747770041535307,0.31193360012155374,40,152,COMPLETE
12,12,0.7777777777777778,2023-05-30 22:44:02.192024,2023-05-30 22:44:06.356103,0 days 00:00:04.164079,0.600139061246439,0.5874274453081436,3,10,0.05035628787079435,0.3147070670381249,60,140,COMPLETE
13,13,0.7111111111111111,2023-05-30 22:44:06.356480,2023-05-30 22:44:12.935678,0 days 00:00:06.579198,0.33394724153842875,0.5690538505171361,4,7,0.026197611048053668,0.3483072149520874,60,178,COMPLETE
14,14,0.7777777777777778,2023-05-30 22:44:12.936053,2023-05-30 22:44:19.173978,0 days 00:00:06.237925,0.43527756541454643,0.6789005641694295,4,13,0.06143307711089285,0.3045035459542842,40,158,COMPLETE
15,15,0.6888888888888889,2023-05-30 22:44:19.174357,2023-05-30 22:44:22.470580,0 days 00:00:03.296223,0.6075789191340022,0.5365980083804567,3,10,0.04142863844105002,0.29906479981004314,40,132,COMPLETE
16,16,0.7333333333333333,2023-05-30 22:44:22.470960,2023-05-30 22:44:30.418497,0 days 00:00:07.947537,0.31083792708438124,0.6276746634969578,5,15,0.049291093625727776,0.3309309531168355,60,147,COMPLETE
17,17,0.7555555555555555,2023-05-30 22:44:30.418891,2023-05-30 22:44:33.415905,0 days 00:00:02.997014,0.2894879053863883,0.48777282349820994,4,7,0.06553479089910204,0.29744407571870274,60,137,COMPLETE
18,18,0.7777777777777778,2023-05-30 22:44:33.416292,2023-05-30 22:44:37.746377,0 days 00:00:04.330085,0.4723461031223995,0.6155740194520302,3,11,0.05670829192119366,0.32871645377429637,40,159,COMPLETE
19,19,0.6888888888888889,2023-05-30 22:44:37.746763,2023-05-30 22:44:40.874347,0 days 00:00:03.127584,0.3781455367742695,0.5528192347099842,5,9,0.036089788568201914,0.24372837047477414,50,121,COMPLETE
