MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[215 179 221 244 202  86  48 194 161  59],[ 18  34  39  57 103 123 166 180 184 212],[  5  11  47  60  67  91  94 131 180 195],[ 11  25  29  69  73  91 139 177],[  0  18 125 153 160 179 181 182],[ 31  39  49  74 108 130 135 155 164],[ 20  23  34  91 107 114 127 134 136]
