,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7608695652173914,2023-05-30 22:59:45.106343,2023-05-30 22:59:52.009189,0 days 00:00:06.902846,0.27198586225807936,0.5478694052888404,3,8,0.04167594375652377,0.2782566384755361,60,127,COMPLETE
1,1,0.717391304347826,2023-05-30 22:59:52.009564,2023-05-30 22:59:57.350089,0 days 00:00:05.340525,0.20555297002029171,0.6021984525685421,3,7,0.08355785430737125,0.15775163855492624,50,158,COMPLETE
2,2,0.8260869565217391,2023-05-30 22:59:57.350465,2023-05-30 23:00:16.974709,0 days 00:00:19.624244,0.49945856550356627,0.562422243942594,5,13,0.06951548786989928,0.282169591539957,40,154,COMPLETE
3,3,0.8695652173913043,2023-05-30 23:00:16.975123,2023-05-30 23:00:35.111644,0 days 00:00:18.136521,0.2654275673389098,0.562975479433419,4,12,0.052264930579566514,0.23888921702282545,60,150,COMPLETE
4,4,0.8260869565217391,2023-05-30 23:00:35.112060,2023-05-30 23:01:02.891934,0 days 00:00:27.779874,0.23972132519691813,0.6904179273938832,5,12,0.05448290485015529,0.2807451353187499,60,132,COMPLETE
5,5,0.7608695652173914,2023-05-30 23:01:02.892327,2023-05-30 23:01:10.837504,0 days 00:00:07.945177,0.6698037937879321,0.6258654997341921,5,5,0.08790077797314372,0.15072157196336425,60,138,COMPLETE
6,6,0.7608695652173914,2023-05-30 23:01:10.837903,2023-05-30 23:01:17.257615,0 days 00:00:06.419712,0.7133074195390369,0.38314594553388504,5,10,0.07659285061728646,0.22229503710413753,60,133,COMPLETE
7,7,0.782608695652174,2023-05-30 23:01:17.258013,2023-05-30 23:01:25.124383,0 days 00:00:07.866370,0.3653276814320371,0.6595845121338701,4,6,0.06735708913427615,0.3413474107559185,40,168,COMPLETE
8,8,0.782608695652174,2023-05-30 23:01:25.124778,2023-05-30 23:01:30.545169,0 days 00:00:05.420391,0.7094040806286128,0.5498839386147065,4,7,0.07203783146506834,0.22373568264442678,60,121,COMPLETE
9,9,0.8260869565217391,2023-05-30 23:01:30.545546,2023-05-30 23:01:54.878047,0 days 00:00:24.332501,0.442639019237005,0.5827252755933647,5,13,0.04556772790924273,0.15905336947838236,60,143,COMPLETE
10,10,0.8260869565217391,2023-05-30 23:01:54.878449,2023-05-30 23:02:18.616620,0 days 00:00:23.738171,0.10654142735743644,0.45538452329146234,4,15,0.03448576384785457,0.20247514932615293,50,166,COMPLETE
11,11,0.8478260869565217,2023-05-30 23:02:18.617014,2023-05-30 23:02:33.372690,0 days 00:00:14.755676,0.5442675460131533,0.5005972819244976,4,12,0.0590817258428305,0.2656232257599039,40,152,COMPLETE
12,12,0.8043478260869565,2023-05-30 23:02:33.373267,2023-05-30 23:02:47.374103,0 days 00:00:14.000836,0.5561286847184724,0.4716149911109158,4,10,0.05654379559031313,0.24804258255402375,40,178,COMPLETE
13,13,0.7391304347826086,2023-05-30 23:02:47.374688,2023-05-30 23:02:54.947598,0 days 00:00:07.572910,0.3529552724525865,0.503587946669425,3,12,0.09852227307289929,0.31008843379666207,40,146,COMPLETE
14,14,0.8913043478260869,2023-05-30 23:02:54.947988,2023-05-30 23:03:09.988987,0 days 00:00:15.040999,0.5874983589673503,0.32971498582801223,4,15,0.02760910763679322,0.25741097680196706,40,160,COMPLETE
15,15,0.8260869565217391,2023-05-30 23:03:09.989374,2023-05-30 23:03:35.726553,0 days 00:00:25.737179,0.7781674195619495,0.31589087598390786,4,15,0.026791674063931036,0.244952226866268,50,162,COMPLETE
16,16,0.8913043478260869,2023-05-30 23:03:35.726964,2023-05-30 23:03:42.607375,0 days 00:00:06.880411,0.5928600611106958,0.31111714523718875,3,14,0.046509765777675766,0.3048233236820345,40,180,COMPLETE
17,17,0.8695652173913043,2023-05-30 23:03:42.607757,2023-05-30 23:03:58.254053,0 days 00:00:15.646296,0.5938650466245426,0.30874299039984715,3,14,0.02597619751442317,0.3033169166343223,40,178,COMPLETE
18,18,0.8260869565217391,2023-05-30 23:03:58.254461,2023-05-30 23:04:23.290770,0 days 00:00:25.036309,0.6327875547000537,0.3709457551320674,3,15,0.03689901917878986,0.3472045077985324,40,173,COMPLETE
19,19,0.8478260869565217,2023-05-30 23:04:23.291236,2023-05-30 23:04:37.811134,0 days 00:00:14.519898,0.6128567528835598,0.3554442239257273,3,14,0.04719932124496747,0.3130808292009395,40,171,COMPLETE
