,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.782608695652174,2023-05-30 23:33:27.299733,2023-05-30 23:33:29.405357,0 days 00:00:02.105624,0.14366566457554622,0.3742601637318762,4,10,0.09248261337547484,0.2803050943736676,40,155,COMPLETE
1,1,0.782608695652174,2023-05-30 23:33:29.405726,2023-05-30 23:33:31.722591,0 days 00:00:02.316865,0.32361089290384604,0.30621772119842305,3,5,0.027881779158085533,0.21640142876172883,60,155,COMPLETE
2,2,0.8260869565217391,2023-05-30 23:33:31.722953,2023-05-30 23:33:34.098059,0 days 00:00:02.375106,0.12131168815485832,0.3326712652413731,5,13,0.09756199070444813,0.2662468406177447,40,148,COMPLETE
3,3,0.8478260869565217,2023-05-30 23:33:34.098427,2023-05-30 23:33:38.878680,0 days 00:00:04.780253,0.4083648071634436,0.47184090006946905,5,8,0.09140179836554926,0.2915148014332403,40,179,COMPLETE
4,4,0.782608695652174,2023-05-30 23:33:38.879069,2023-05-30 23:33:41.521782,0 days 00:00:02.642713,0.6844383063195237,0.4283135964087929,3,7,0.08972071250711841,0.15211989517850336,50,179,COMPLETE
5,5,0.8695652173913043,2023-05-30 23:33:41.522153,2023-05-30 23:33:53.577984,0 days 00:00:12.055831,0.6979001711815602,0.5024654292899162,5,14,0.039887628092673294,0.22599878254811617,60,170,COMPLETE
6,6,0.8478260869565217,2023-05-30 23:33:53.578360,2023-05-30 23:33:59.362269,0 days 00:00:05.783909,0.758649141546482,0.6025883648143935,5,10,0.03652066186753719,0.2959245731628154,60,122,COMPLETE
7,7,0.7608695652173914,2023-05-30 23:33:59.362677,2023-05-30 23:34:01.935606,0 days 00:00:02.572929,0.6386240950577209,0.4977673388602593,4,5,0.04235331325776384,0.2907352758861541,50,152,COMPLETE
8,8,0.782608695652174,2023-05-30 23:34:01.936004,2023-05-30 23:34:04.479125,0 days 00:00:02.543121,0.16158721830856188,0.32021810393480615,5,6,0.027296968714055226,0.2815571033734202,40,180,COMPLETE
9,9,0.8695652173913043,2023-05-30 23:34:04.479505,2023-05-30 23:34:10.244223,0 days 00:00:05.764718,0.3683764724238905,0.5008416905891149,4,14,0.09277975175550782,0.26793537844266396,50,172,COMPLETE
10,10,0.8478260869565217,2023-05-30 23:34:10.244649,2023-05-30 23:34:21.970777,0 days 00:00:11.726128,0.569395594913109,0.6751599274131941,5,15,0.054820228672310796,0.227221413994067,60,165,COMPLETE
11,11,0.8913043478260869,2023-05-30 23:34:21.971158,2023-05-30 23:34:28.221777,0 days 00:00:06.250619,0.5231451977176554,0.5562792914563337,4,13,0.07142582934049393,0.33329991570513634,50,168,COMPLETE
12,12,0.782608695652174,2023-05-30 23:34:28.222189,2023-05-30 23:34:34.562202,0 days 00:00:06.340013,0.5331467273834869,0.5649299509476879,4,12,0.07029985427475251,0.3475055243153445,60,165,COMPLETE
13,13,0.8260869565217391,2023-05-30 23:34:34.562589,2023-05-30 23:34:37.580840,0 days 00:00:03.018251,0.7838931706410287,0.5648268008141615,3,12,0.06624307285932454,0.3295040474325965,50,141,COMPLETE
14,14,0.8260869565217391,2023-05-30 23:34:37.581278,2023-05-30 23:34:45.246029,0 days 00:00:07.664751,0.5051633553853543,0.4325204903375274,4,15,0.05424929892047,0.23600361486720642,60,164,COMPLETE
15,15,0.8695652173913043,2023-05-30 23:34:45.246461,2023-05-30 23:34:49.059310,0 days 00:00:03.812849,0.6598287018956754,0.5387535178178731,4,12,0.07542221296661127,0.32093116575007363,50,138,COMPLETE
16,16,0.8478260869565217,2023-05-30 23:34:49.059688,2023-05-30 23:34:56.974522,0 days 00:00:07.914834,0.5907472597996859,0.6394727804920377,5,14,0.056935584408614195,0.24960766121726674,50,170,COMPLETE
17,17,0.8695652173913043,2023-05-30 23:34:56.974907,2023-05-30 23:35:02.665721,0 days 00:00:05.690814,0.4710874921306998,0.6165030142338122,3,11,0.08051493582131282,0.21144231857740384,60,171,COMPLETE
18,18,0.8260869565217391,2023-05-30 23:35:02.666105,2023-05-30 23:35:07.922355,0 days 00:00:05.256250,0.7029608127537018,0.6913822745192564,4,9,0.04513659032450637,0.2000364057360867,60,160,COMPLETE
19,19,0.8695652173913043,2023-05-30 23:35:07.922737,2023-05-30 23:35:15.303714,0 days 00:00:07.380977,0.5932206864328762,0.5508297642123139,5,13,0.0605775289330321,0.3162045228286384,50,145,COMPLETE
