MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[154 213 238 168 179 116  86  55  19 215],[  0   1  25  96 127 134 154 189 210],[  6  33  52  74  97 119 146 160 176],[  2  43  46  59  89 168],[ 15  78  79  81  82  97 110 118],[ 38 110 120 188],[ 18  20  36  62  64  74  87 121]
