MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[ 67  98 138 178 185 190],[ 55  61  72 109 130 149 160 168 189],[ 11  12  13  62  86  92 102 111 117 169],[ 16  30  45  58  74 127 132 153 159 169],[  9  53  79 134 159 175 187],[ 22  41  98 109 135 142]
