MATLAB,LDA,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[ 33  64  65  76 139 190 203 214],[ 57  69  86 129 159 165],[ 55  66  82  87 130 140 160 178 187 188],[ 81  95 100 117 129]
