,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8222222222222222,2023-05-31 00:30:07.423391,2023-05-31 00:30:29.401370,0 days 00:00:21.977979,0.432486273618094,0.30834192339692945,5,13,0.04556545320174381,0.21129024587880535,50,145,COMPLETE
1,1,0.7777777777777778,2023-05-31 00:30:29.401899,2023-05-31 00:30:33.022275,0 days 00:00:03.620376,0.26492475548582833,0.3895935679224879,3,9,0.0909218799091003,0.2971440111844199,60,125,COMPLETE
2,2,0.7555555555555555,2023-05-31 00:30:33.022657,2023-05-31 00:30:46.009925,0 days 00:00:12.987268,0.14180343078208546,0.49321766298402137,3,10,0.03997789091814469,0.20051796622450974,60,132,COMPLETE
3,3,0.7333333333333333,2023-05-31 00:30:46.010327,2023-05-31 00:30:49.280896,0 days 00:00:03.270569,0.45919238907516613,0.4217430353877677,3,5,0.09654842571804995,0.19665314491020694,60,150,COMPLETE
4,4,0.7555555555555555,2023-05-31 00:30:49.281293,2023-05-31 00:31:00.899295,0 days 00:00:11.618002,0.4463647352904939,0.653278418547206,5,9,0.07700609031894422,0.20230897792548574,40,144,COMPLETE
5,5,0.8888888888888888,2023-05-31 00:31:00.899687,2023-05-31 00:31:46.771077,0 days 00:00:45.871390,0.7499273131339791,0.6205704498376026,4,15,0.027348107553825232,0.3047167338240193,50,155,COMPLETE
6,6,0.7777777777777778,2023-05-31 00:31:46.771504,2023-05-31 00:31:56.677550,0 days 00:00:09.906046,0.1853643566722349,0.6992490749575815,4,7,0.07199274505020781,0.28219499426547534,50,137,COMPLETE
7,7,0.8666666666666667,2023-05-31 00:31:56.677946,2023-05-31 00:32:16.013699,0 days 00:00:19.335753,0.6859359415005748,0.38421482313375055,3,12,0.027876603510996037,0.29549970323315,50,179,COMPLETE
8,8,0.7333333333333333,2023-05-31 00:32:16.014090,2023-05-31 00:32:21.949766,0 days 00:00:05.935676,0.32570848498498706,0.5336396412338618,5,6,0.0711611663864298,0.20014045210568443,60,124,COMPLETE
9,9,0.9333333333333333,2023-05-31 00:32:21.950239,2023-05-31 00:32:46.504162,0 days 00:00:24.553923,0.7313030622145745,0.57001884808236,4,15,0.04460850481803097,0.2974704798423321,50,161,COMPLETE
10,10,0.8444444444444444,2023-05-31 00:32:46.504554,2023-05-31 00:33:12.496298,0 days 00:00:25.991744,0.6334100587982223,0.5639457806116144,4,14,0.05230170723145016,0.34816334636213575,40,168,COMPLETE
11,11,0.9111111111111111,2023-05-31 00:33:12.496689,2023-05-31 00:33:56.090238,0 days 00:00:43.593549,0.7649075708521713,0.6032246353146206,4,15,0.02534775321505117,0.25706368293532167,50,161,COMPLETE
12,12,0.8888888888888888,2023-05-31 00:33:56.090654,2023-05-31 00:34:22.712861,0 days 00:00:26.622207,0.7893406179626755,0.5977801741791664,4,15,0.0378392016062905,0.24666244712574434,50,162,COMPLETE
13,13,0.8666666666666667,2023-05-31 00:34:22.713267,2023-05-31 00:34:45.461808,0 days 00:00:22.748541,0.6278087756670356,0.5459982773626669,4,12,0.052338729847917896,0.1620686732722723,50,170,COMPLETE
14,14,0.8888888888888888,2023-05-31 00:34:45.462221,2023-05-31 00:35:18.546935,0 days 00:00:33.084714,0.7185423860358946,0.603683094952401,4,13,0.026919385767893125,0.26243112891937875,50,160,COMPLETE
15,15,0.9333333333333333,2023-05-31 00:35:18.547366,2023-05-31 00:35:49.708151,0 days 00:00:31.160785,0.7965377407147028,0.4992595132933947,5,15,0.03602889051094561,0.24845984394758844,50,178,COMPLETE
16,16,0.8,2023-05-31 00:35:49.708552,2023-05-31 00:36:11.962057,0 days 00:00:22.253505,0.5927965069813127,0.4901393956127496,5,11,0.05945104461860889,0.3276779300429884,40,178,COMPLETE
17,17,0.9333333333333333,2023-05-31 00:36:11.962459,2023-05-31 00:36:31.347910,0 days 00:00:19.385451,0.7923894541928548,0.46994987141206945,5,14,0.03774787863113488,0.23625278965561708,50,170,COMPLETE
18,18,0.8222222222222222,2023-05-31 00:36:31.348307,2023-05-31 00:37:16.243860,0 days 00:00:44.895553,0.6837864518567235,0.521014399338217,5,13,0.047083442082909904,0.27550901914478015,50,174,COMPLETE
19,19,0.7555555555555555,2023-05-31 00:37:16.244601,2023-05-31 00:37:30.425114,0 days 00:00:14.180513,0.5820451000294391,0.5509545136648852,5,8,0.06040222919523838,0.2294765622906983,40,164,COMPLETE
