MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 97 144 186 236 153 181 233  28 224  99],[ 3 12 13 17 18],[ 5 12 14 18 20],[ 0  1  3 11 18 19 20 23 25 26],[ 7 15 19 21 22 28 29 31 33],[ 0  2  3 21 22 26 30],[ 2  4 24 38 52]
