,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7333333333333333,2023-05-31 00:28:39.198177,2023-05-31 00:28:42.224102,0 days 00:00:03.025925,0.7021759341874796,0.6934611164421289,3,14,0.07820133489388906,0.18080320077807518,40,126,COMPLETE
1,1,0.7111111111111111,2023-05-31 00:28:42.224634,2023-05-31 00:28:46.855670,0 days 00:00:04.631036,0.5801963669252106,0.30025547856949764,4,15,0.06752068793606826,0.3237839125947644,60,121,COMPLETE
2,2,0.7555555555555555,2023-05-31 00:28:46.856059,2023-05-31 00:28:48.991878,0 days 00:00:02.135819,0.32706706928768714,0.3401578582627505,4,8,0.08042081088775992,0.1888489199085014,40,165,COMPLETE
3,3,0.7333333333333333,2023-05-31 00:28:48.992263,2023-05-31 00:28:51.210680,0 days 00:00:02.218417,0.5538267275637095,0.3523761368946121,4,5,0.05332154174859321,0.2088464852759166,60,170,COMPLETE
4,4,0.8,2023-05-31 00:28:51.211077,2023-05-31 00:28:53.249993,0 days 00:00:02.038916,0.6761594031346828,0.32483219653342466,3,10,0.09793156928043664,0.2593847628556212,50,168,COMPLETE
5,5,0.7777777777777778,2023-05-31 00:28:53.250383,2023-05-31 00:28:56.267111,0 days 00:00:03.016728,0.39756367190317754,0.36717849168598665,4,12,0.07844725221986726,0.18703690986817137,50,164,COMPLETE
6,6,0.8444444444444444,2023-05-31 00:28:56.267530,2023-05-31 00:29:00.640502,0 days 00:00:04.372972,0.17962679886992425,0.6952323733302777,3,15,0.08215875722644425,0.33065832825042074,40,120,COMPLETE
7,7,0.8,2023-05-31 00:29:00.640878,2023-05-31 00:29:02.867225,0 days 00:00:02.226347,0.33345511726692495,0.48351434640401597,3,12,0.07967466842907908,0.32622023362987124,40,131,COMPLETE
8,8,0.8666666666666667,2023-05-31 00:29:02.867611,2023-05-31 00:29:11.570842,0 days 00:00:08.703231,0.3733629651269431,0.6482882472755022,5,14,0.06774014470951101,0.26776807755421517,50,159,COMPLETE
9,9,0.7111111111111111,2023-05-31 00:29:11.571236,2023-05-31 00:29:15.194431,0 days 00:00:03.623195,0.4957989713672386,0.3330075449171284,5,15,0.09105160550967623,0.29957323833312377,60,169,COMPLETE
10,10,0.7333333333333333,2023-05-31 00:29:15.194816,2023-05-31 00:29:23.592387,0 days 00:00:08.397571,0.11882430954278866,0.605319228796,5,12,0.034819165296956084,0.25275701244608667,50,147,COMPLETE
11,11,0.8,2023-05-31 00:29:23.592783,2023-05-31 00:29:30.696742,0 days 00:00:07.103959,0.1912415263012608,0.6865984358688871,5,13,0.06534614011363682,0.34776929156296216,50,149,COMPLETE
12,12,0.8222222222222222,2023-05-31 00:29:30.697132,2023-05-31 00:29:33.293743,0 days 00:00:02.596611,0.22952530651141223,0.61270582605262,3,10,0.050834348830607536,0.2903541348108178,40,138,COMPLETE
13,13,0.7777777777777778,2023-05-31 00:29:33.294173,2023-05-31 00:29:38.808583,0 days 00:00:05.514410,0.2686788724418375,0.6308549967367495,5,15,0.08941180830374651,0.2764022850259794,40,156,COMPLETE
14,14,0.8222222222222222,2023-05-31 00:29:38.808958,2023-05-31 00:29:44.081236,0 days 00:00:05.272278,0.41597596499699735,0.5617529598767961,4,13,0.06895246181417053,0.22870752521122922,50,177,COMPLETE
15,15,0.8,2023-05-31 00:29:44.081627,2023-05-31 00:29:47.044354,0 days 00:00:02.962727,0.1214625733945733,0.6977648650760222,5,8,0.05696142749595032,0.24032143767786213,40,139,COMPLETE
16,16,0.8222222222222222,2023-05-31 00:29:47.044874,2023-05-31 00:29:53.574768,0 days 00:00:06.529894,0.33541034281286847,0.6512003816074936,3,14,0.043585800468049996,0.15434576053585974,50,160,COMPLETE
17,17,0.8,2023-05-31 00:29:53.575166,2023-05-31 00:29:58.989660,0 days 00:00:05.414494,0.1891933447485292,0.5606201445744331,4,11,0.026323013705468662,0.27203886354850676,40,142,COMPLETE
18,18,0.8222222222222222,2023-05-31 00:29:58.990047,2023-05-31 00:30:04.350143,0 days 00:00:05.360096,0.2690986711097225,0.6621059726440554,4,8,0.06095106945218804,0.30475465543891844,50,153,COMPLETE
19,19,0.7555555555555555,2023-05-31 00:30:04.350523,2023-05-31 00:30:07.418631,0 days 00:00:03.068108,0.7964133762840044,0.6504003315008562,3,5,0.07015003016570356,0.34693295736936725,60,179,COMPLETE
