MATLAB,LDA,SVC,NB,LR
[116 177  33 148  82 244 171  18 223 144],[ 0  1  8  9 10 15 18],[ 9 10 12 21 22 23 24 27],[ 5  6 11 16 20 21 27 32 34 39],[11 17 26 28 30 32 35 40 55 56]
