,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7777777777777778,2023-05-30 22:01:54.219248,2023-05-30 22:01:57.921468,0 days 00:00:03.702220,0.6990530550023347,0.5795671647251543,4,6,0.08113022300373346,0.3148420860380704,50,166,COMPLETE
1,1,0.8,2023-05-30 22:01:57.921858,2023-05-30 22:02:01.759383,0 days 00:00:03.837525,0.5896490444088531,0.3819163591098749,3,15,0.03384306286408492,0.3445594810284179,50,125,COMPLETE
2,2,0.8,2023-05-30 22:02:01.759752,2023-05-30 22:02:05.200930,0 days 00:00:03.441178,0.5572649338958486,0.5923678500076788,3,7,0.029841479247933754,0.19740448743148764,60,129,COMPLETE
3,3,0.7111111111111111,2023-05-30 22:02:05.201314,2023-05-30 22:02:06.727155,0 days 00:00:01.525841,0.4203468368225731,0.41002364842560457,3,7,0.09821248232133079,0.285246099514361,40,120,COMPLETE
4,4,0.8,2023-05-30 22:02:06.727580,2023-05-30 22:02:11.428195,0 days 00:00:04.700615,0.6492810616563985,0.5480830783071056,3,15,0.06085543104977972,0.15882135195864178,60,158,COMPLETE
5,5,0.8,2023-05-30 22:02:11.428622,2023-05-30 22:02:15.370456,0 days 00:00:03.941834,0.2818133589557441,0.472903613992316,4,8,0.032392658772865617,0.2750701522986261,50,137,COMPLETE
6,6,0.8,2023-05-30 22:02:15.370842,2023-05-30 22:02:17.245535,0 days 00:00:01.874693,0.70758967968106,0.5445377933205872,4,5,0.0751160668394935,0.1919952127217663,40,122,COMPLETE
7,7,0.7555555555555555,2023-05-30 22:02:17.245913,2023-05-30 22:02:21.202930,0 days 00:00:03.957017,0.6516815525898015,0.6181130825339278,3,9,0.06809815725544505,0.2869064882260929,60,162,COMPLETE
8,8,0.8222222222222222,2023-05-30 22:02:21.203321,2023-05-30 22:02:26.212878,0 days 00:00:05.009557,0.7575097256533417,0.38565085316794306,4,10,0.0369096135309481,0.24512797203412134,40,178,COMPLETE
9,9,0.7777777777777778,2023-05-30 22:02:26.213250,2023-05-30 22:02:31.324991,0 days 00:00:05.111741,0.2594581318222764,0.6467747488602552,5,6,0.09716886162777838,0.15831184294034611,50,178,COMPLETE
10,10,0.8,2023-05-30 22:02:31.325375,2023-05-30 22:02:36.150521,0 days 00:00:04.825146,0.7861609511375182,0.32299938967665487,5,12,0.048141262097225725,0.2359457235619325,40,178,COMPLETE
11,11,0.8,2023-05-30 22:02:36.150897,2023-05-30 22:02:40.321167,0 days 00:00:04.170270,0.5238664754602371,0.37166999330644257,4,11,0.04242176031060026,0.34980160239397023,50,147,COMPLETE
12,12,0.8,2023-05-30 22:02:40.321554,2023-05-30 22:02:45.307920,0 days 00:00:04.986366,0.7867377117033558,0.44207531934478983,5,13,0.04407397923501007,0.2505472657794613,40,144,COMPLETE
13,13,0.7111111111111111,2023-05-30 22:02:45.308301,2023-05-30 22:02:52.286357,0 days 00:00:06.978056,0.11733285861235648,0.30161946842956994,3,15,0.027013743835011872,0.3406451452140697,50,132,COMPLETE
14,14,0.7777777777777778,2023-05-30 22:02:52.286801,2023-05-30 22:02:56.300981,0 days 00:00:04.014180,0.571231218668578,0.3643574271994257,4,10,0.03794146151747878,0.3161723469740574,40,155,COMPLETE
15,15,0.7777777777777778,2023-05-30 22:02:56.301374,2023-05-30 22:03:00.334412,0 days 00:00:04.033038,0.7800726362253211,0.48863491989215774,3,13,0.051287470592762514,0.24309955468373184,40,171,COMPLETE
16,16,0.7333333333333333,2023-05-30 22:03:00.334801,2023-05-30 22:03:06.468682,0 days 00:00:06.133881,0.6049792975874978,0.4267043356442007,5,10,0.03421709166700535,0.31981640058540206,50,141,COMPLETE
17,17,0.8888888888888888,2023-05-30 22:03:06.469077,2023-05-30 22:03:15.927780,0 days 00:00:09.458703,0.5125816987795664,0.6988572781283671,4,13,0.027242569770884805,0.2668632099666631,50,152,COMPLETE
18,18,0.9111111111111111,2023-05-30 22:03:15.928163,2023-05-30 22:03:25.375871,0 days 00:00:09.447708,0.4657648129765774,0.697198950811462,4,13,0.025366531938850922,0.26536605440890704,40,153,COMPLETE
19,19,0.8666666666666667,2023-05-30 22:03:25.376260,2023-05-30 22:03:38.385257,0 days 00:00:13.008997,0.45000103519287943,0.6976281605147828,4,13,0.025534735817139345,0.2733635705798398,60,152,COMPLETE
