,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.6888888888888889,2023-05-31 02:30:43.860385,2023-05-31 02:30:47.041503,0 days 00:00:03.181118,0.23826229912153063,0.6564328824560252,5,5,0.03783307998218074,0.2939744723372717,50,161,COMPLETE
1,1,0.6888888888888889,2023-05-31 02:30:47.041866,2023-05-31 02:30:50.366191,0 days 00:00:03.324325,0.6829549659346384,0.48200684024601426,4,6,0.05123904494169425,0.1816217616088038,60,178,COMPLETE
2,2,0.7333333333333333,2023-05-31 02:30:50.366576,2023-05-31 02:30:52.281892,0 days 00:00:01.915316,0.31094632757451823,0.5877099750451771,3,7,0.049203112929635945,0.277556218510519,40,134,COMPLETE
3,3,0.8222222222222222,2023-05-31 02:30:52.282254,2023-05-31 02:30:56.982043,0 days 00:00:04.699789,0.30897336697677047,0.5069738832128199,3,13,0.035876281735895466,0.32480788408732614,40,137,COMPLETE
4,4,0.7111111111111111,2023-05-31 02:30:56.982418,2023-05-31 02:30:59.301784,0 days 00:00:02.319366,0.504509034769916,0.33894663364008704,5,5,0.07368931828543945,0.2831166000833497,50,160,COMPLETE
5,5,0.7333333333333333,2023-05-31 02:30:59.302148,2023-05-31 02:31:05.978233,0 days 00:00:06.676085,0.40750525019652084,0.38187905102937375,3,15,0.04866952607289217,0.2780993760902768,60,153,COMPLETE
6,6,0.6222222222222222,2023-05-31 02:31:05.978612,2023-05-31 02:31:12.070507,0 days 00:00:06.091895,0.33195244236447297,0.3128229441511231,3,13,0.03979159926259245,0.18962101683777682,60,159,COMPLETE
7,7,0.7111111111111111,2023-05-31 02:31:12.070884,2023-05-31 02:31:15.243306,0 days 00:00:03.172422,0.46579162972327093,0.45456230190081237,3,11,0.08729826773745492,0.22910154607661715,60,180,COMPLETE
8,8,0.7111111111111111,2023-05-31 02:31:15.243689,2023-05-31 02:31:17.401924,0 days 00:00:02.158235,0.11646758858412085,0.5175248039683165,3,13,0.09892908188372185,0.26651189658177493,50,153,COMPLETE
9,9,0.6666666666666666,2023-05-31 02:31:17.402296,2023-05-31 02:31:20.539966,0 days 00:00:03.137670,0.4401364554659958,0.40427784522122856,4,10,0.04532740772967618,0.2849903207435801,50,131,COMPLETE
10,10,0.6666666666666666,2023-05-31 02:31:20.540337,2023-05-31 02:31:23.175983,0 days 00:00:02.635646,0.10201746421896607,0.5490991381229201,4,9,0.03150543476922032,0.3466557997456553,40,125,COMPLETE
11,11,0.6888888888888889,2023-05-31 02:31:23.176362,2023-05-31 02:31:25.558073,0 days 00:00:02.381711,0.2685766529866562,0.5919196758449111,3,7,0.05821938129787357,0.32901300730289745,40,135,COMPLETE
12,12,0.8,2023-05-31 02:31:25.558453,2023-05-31 02:31:28.749878,0 days 00:00:03.191425,0.24510767384935167,0.5920577175236054,3,8,0.025830873491405174,0.31547091589436194,40,141,COMPLETE
13,13,0.7555555555555555,2023-05-31 02:31:28.750262,2023-05-31 02:31:34.230261,0 days 00:00:05.479999,0.19885394179742732,0.659017162030754,4,9,0.025664233178205084,0.31504159044301905,40,143,COMPLETE
14,14,0.7333333333333333,2023-05-31 02:31:34.230641,2023-05-31 02:31:41.413261,0 days 00:00:07.182620,0.3527221020808058,0.69389689878765,3,12,0.028357741639904566,0.31973814078520957,40,143,COMPLETE
15,15,0.8888888888888888,2023-05-31 02:31:41.413642,2023-05-31 02:31:46.206263,0 days 00:00:04.792621,0.20301787439640362,0.5299113808687586,4,15,0.03569841570934493,0.3462570755278915,40,120,COMPLETE
16,16,0.8666666666666667,2023-05-31 02:31:46.206640,2023-05-31 02:31:51.518117,0 days 00:00:05.311477,0.17938085752148358,0.4514578150865518,5,15,0.036923132224323835,0.3498600959088961,40,121,COMPLETE
17,17,0.7333333333333333,2023-05-31 02:31:51.518504,2023-05-31 02:31:54.824174,0 days 00:00:03.305670,0.18011475174516078,0.45034452421594245,5,15,0.06058662930572521,0.34417464022767064,40,122,COMPLETE
18,18,0.8,2023-05-31 02:31:54.824567,2023-05-31 02:32:00.590049,0 days 00:00:05.765482,0.14251259104019667,0.4278520007890185,5,15,0.040699343131529855,0.3449092167437303,40,120,COMPLETE
19,19,0.8222222222222222,2023-05-31 02:32:00.590425,2023-05-31 02:32:05.416554,0 days 00:00:04.826129,0.1643274818881307,0.48982112662283805,4,14,0.03405983300254302,0.30394769869365,40,127,COMPLETE
