,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7555555555555555,2023-05-31 01:47:41.201843,2023-05-31 01:47:48.317030,0 days 00:00:07.115187,0.5974110492221973,0.483393650450089,3,15,0.04745833708573076,0.2980197895951927,50,170,COMPLETE
1,1,0.8222222222222222,2023-05-31 01:47:48.317403,2023-05-31 01:47:53.480467,0 days 00:00:05.163064,0.7483364849272623,0.43202901863998977,4,14,0.04879761208840018,0.3430717814378496,60,149,COMPLETE
2,2,0.6444444444444445,2023-05-31 01:47:53.480856,2023-05-31 01:47:56.413122,0 days 00:00:02.932266,0.7910658873460045,0.6220767702967614,5,5,0.08620945447556588,0.24389374652064438,50,135,COMPLETE
3,3,0.8222222222222222,2023-05-31 01:47:56.413493,2023-05-31 01:48:01.808751,0 days 00:00:05.395258,0.2760827180870537,0.45374447000895063,5,13,0.09628504754262382,0.20664560193160875,40,180,COMPLETE
4,4,0.7333333333333333,2023-05-31 01:48:01.809132,2023-05-31 01:48:04.442109,0 days 00:00:02.632977,0.7156672434620778,0.4121400514545803,5,8,0.06720725774766904,0.3381124180429958,60,136,COMPLETE
5,5,0.6444444444444445,2023-05-31 01:48:04.442482,2023-05-31 01:48:07.878551,0 days 00:00:03.436069,0.6114115087557562,0.47951324598138356,5,9,0.06429608699271325,0.2509386495039116,40,140,COMPLETE
6,6,0.8444444444444444,2023-05-31 01:48:07.878921,2023-05-31 01:48:13.283252,0 days 00:00:05.404331,0.46965078320844367,0.6235672101025893,3,15,0.06992000969920872,0.18839718540650088,60,128,COMPLETE
7,7,0.7777777777777778,2023-05-31 01:48:13.283691,2023-05-31 01:48:16.908794,0 days 00:00:03.625103,0.5736194954974478,0.36384455367080715,3,13,0.06621524756180167,0.3056266564614062,40,163,COMPLETE
8,8,0.7333333333333333,2023-05-31 01:48:16.909169,2023-05-31 01:48:19.225769,0 days 00:00:02.316600,0.32770993160770256,0.38417725456479573,3,8,0.05990873942749926,0.19191909139741442,40,137,COMPLETE
9,9,0.7111111111111111,2023-05-31 01:48:19.226150,2023-05-31 01:48:20.964080,0 days 00:00:01.737930,0.18597947854425537,0.38064588338139127,3,6,0.0655867650565507,0.3370844769863415,40,155,COMPLETE
10,10,0.7777777777777778,2023-05-31 01:48:20.964450,2023-05-31 01:48:28.233717,0 days 00:00:07.269267,0.4460077171769456,0.697888581902489,4,11,0.028255706775494202,0.15144793294434705,60,126,COMPLETE
11,11,0.8222222222222222,2023-05-31 01:48:28.234097,2023-05-31 01:48:33.586459,0 days 00:00:05.352362,0.44874419507868796,0.5607856860812903,4,15,0.044738332152783535,0.27147219566926123,60,122,COMPLETE
12,12,0.7111111111111111,2023-05-31 01:48:33.586827,2023-05-31 01:48:35.929611,0 days 00:00:02.342784,0.7271983314764663,0.30628652398448986,4,13,0.08056816052633839,0.34903764478499083,60,147,COMPLETE
13,13,0.8444444444444444,2023-05-31 01:48:35.930002,2023-05-31 01:48:39.301638,0 days 00:00:03.371636,0.12206832966390324,0.5731724563605147,4,11,0.050938333759199664,0.21700539431715418,60,151,COMPLETE
14,14,0.7777777777777778,2023-05-31 01:48:39.302012,2023-05-31 01:48:42.166704,0 days 00:00:02.864692,0.1454014621714882,0.5520333840731751,3,11,0.07892718751524688,0.20379664010853946,60,158,COMPLETE
15,15,0.6444444444444445,2023-05-31 01:48:42.167092,2023-05-31 01:48:46.403731,0 days 00:00:04.236639,0.35379290631106336,0.6101189405720905,4,12,0.0549977751931829,0.17767111530411217,60,128,COMPLETE
16,16,0.8,2023-05-31 01:48:46.404109,2023-05-31 01:48:49.665946,0 days 00:00:03.261837,0.12002405915108287,0.5277700285884936,3,10,0.03660309190791595,0.2266909094680905,50,144,COMPLETE
17,17,0.7777777777777778,2023-05-31 01:48:49.666331,2023-05-31 01:48:54.026457,0 days 00:00:04.360126,0.21796969321796134,0.603970356196304,4,7,0.07345291992912144,0.16842722868390875,60,167,COMPLETE
18,18,0.8444444444444444,2023-05-31 01:48:54.026840,2023-05-31 01:49:00.101302,0 days 00:00:06.074462,0.2356959168797088,0.6762727013885949,3,10,0.05348007965969588,0.22159140128421423,60,157,COMPLETE
19,19,0.8,2023-05-31 01:49:00.101717,2023-05-31 01:49:04.645830,0 days 00:00:04.544113,0.3808559611785073,0.5192671949764001,4,12,0.04054390313739767,0.18256486432666508,60,130,COMPLETE
