,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8478260869565217,2023-05-31 01:39:32.661331,2023-05-31 01:39:37.603886,0 days 00:00:04.942555,0.40525957702699245,0.4643355018946255,3,10,0.09450740452819137,0.18123303732005033,60,163,COMPLETE
1,1,0.7391304347826086,2023-05-31 01:39:37.604276,2023-05-31 01:39:39.768087,0 days 00:00:02.163811,0.5869213282263605,0.44951265671697405,3,5,0.056434687762022234,0.17782481609515405,50,150,COMPLETE
2,2,0.8913043478260869,2023-05-31 01:39:39.768472,2023-05-31 01:39:47.327753,0 days 00:00:07.559281,0.36289722777390154,0.6481542080208702,3,10,0.03345638783461735,0.24291265267122578,60,180,COMPLETE
3,3,0.9347826086956522,2023-05-31 01:39:47.328143,2023-05-31 01:39:52.952175,0 days 00:00:05.624032,0.4937487896458682,0.38534004203829064,3,15,0.03181934579934155,0.2720045826868944,60,163,COMPLETE
4,4,0.8260869565217391,2023-05-31 01:39:52.952562,2023-05-31 01:39:55.912989,0 days 00:00:02.960427,0.7951592434941078,0.6743590670471775,3,7,0.026068364591879674,0.15783653816107265,50,121,COMPLETE
5,5,0.9347826086956522,2023-05-31 01:39:55.913372,2023-05-31 01:40:00.532102,0 days 00:00:04.618730,0.555259592612892,0.5484912124985043,3,14,0.029316753450285803,0.2884185224496601,40,123,COMPLETE
6,6,0.8695652173913043,2023-05-31 01:40:00.532481,2023-05-31 01:40:04.500789,0 days 00:00:03.968308,0.4433120957430746,0.5127500138893183,3,10,0.028834167029582695,0.24437057326811132,40,144,COMPLETE
7,7,0.8913043478260869,2023-05-31 01:40:04.501194,2023-05-31 01:40:14.500945,0 days 00:00:09.999751,0.14673956077097697,0.565134118184724,5,12,0.02942807909877762,0.18890514470717856,60,140,COMPLETE
8,8,0.8043478260869565,2023-05-31 01:40:14.501336,2023-05-31 01:40:17.596037,0 days 00:00:03.094701,0.3392566701410673,0.6995307510492942,3,5,0.09270975296595504,0.2057432951204604,40,131,COMPLETE
9,9,0.8695652173913043,2023-05-31 01:40:17.596414,2023-05-31 01:40:26.097987,0 days 00:00:08.501573,0.47256073448726255,0.6397891317190595,3,14,0.07107960044583653,0.2782267473585855,50,169,COMPLETE
10,10,0.8913043478260869,2023-05-31 01:40:26.098365,2023-05-31 01:40:33.630649,0 days 00:00:07.532284,0.21185519745666487,0.3457028590932058,4,15,0.04653205465486317,0.3423906845128115,60,163,COMPLETE
11,11,0.8478260869565217,2023-05-31 01:40:33.631037,2023-05-31 01:40:37.731359,0 days 00:00:04.100322,0.6197403260971213,0.350120978839275,4,13,0.043171934973303586,0.29694907320897257,40,120,COMPLETE
12,12,0.9130434782608695,2023-05-31 01:40:37.731737,2023-05-31 01:40:46.913134,0 days 00:00:09.181397,0.5411994165458713,0.41663358869276607,4,15,0.03940405662111633,0.28999479550790147,40,158,COMPLETE
13,13,0.782608695652174,2023-05-31 01:40:46.913518,2023-05-31 01:40:58.737677,0 days 00:00:11.824159,0.6103784917863961,0.3087307207233293,5,12,0.05023039210221263,0.3214875013857688,60,131,COMPLETE
14,14,0.8695652173913043,2023-05-31 01:40:58.738065,2023-05-31 01:41:09.823267,0 days 00:00:11.085202,0.6812201710119654,0.5429527253149498,4,13,0.03595111922940835,0.27666119314969545,40,180,COMPLETE
15,15,0.8695652173913043,2023-05-31 01:41:09.823900,2023-05-31 01:41:15.877759,0 days 00:00:06.053859,0.5023955432715668,0.5808508097809569,4,8,0.039163744837963255,0.22569679236943319,60,153,COMPLETE
16,16,0.8260869565217391,2023-05-31 01:41:15.878148,2023-05-31 01:41:23.765633,0 days 00:00:07.887485,0.3082059093971242,0.4081220885740511,3,15,0.02519658076318715,0.26295661024646444,40,172,COMPLETE
17,17,0.9347826086956522,2023-05-31 01:41:23.766019,2023-05-31 01:41:30.221106,0 days 00:00:06.455087,0.501783891225968,0.4938774582541539,5,12,0.052873447670673826,0.3076384933522497,60,135,COMPLETE
18,18,0.8695652173913043,2023-05-31 01:41:30.221743,2023-05-31 01:41:35.083911,0 days 00:00:04.862168,0.4285526675842979,0.604758777762956,3,14,0.06413537475629713,0.2611108965861894,40,144,COMPLETE
19,19,0.8695652173913043,2023-05-31 01:41:35.084318,2023-05-31 01:41:43.960625,0 days 00:00:08.876307,0.6837339773239589,0.5295982362053276,4,13,0.035202727507274115,0.3187177883992592,50,156,COMPLETE
