,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8444444444444444,2023-05-30 22:25:52.662219,2023-05-30 22:25:56.525344,0 days 00:00:03.863125,0.17424912017231403,0.6360270569583742,3,9,0.04775433996896822,0.24503552797035894,50,156,COMPLETE
1,1,0.8444444444444444,2023-05-30 22:25:56.525732,2023-05-30 22:26:00.988877,0 days 00:00:04.463145,0.4221302842860364,0.4380013002636456,4,8,0.08768455377003231,0.30884288678857763,50,176,COMPLETE
2,2,0.9111111111111111,2023-05-30 22:26:00.989254,2023-05-30 22:26:03.912219,0 days 00:00:02.922965,0.20006477469542563,0.33851550274144643,4,7,0.08101252559386538,0.3195483779674215,40,170,COMPLETE
3,3,0.7777777777777778,2023-05-30 22:26:03.912597,2023-05-30 22:26:06.388982,0 days 00:00:02.476385,0.3093768833436191,0.4505780573343919,5,5,0.0912315438271103,0.33561557251114654,40,134,COMPLETE
4,4,0.8888888888888888,2023-05-30 22:26:06.389354,2023-05-30 22:26:16.420796,0 days 00:00:10.031442,0.16404952141374962,0.6896723644709937,4,12,0.038463276757929814,0.2705426280327933,50,175,COMPLETE
5,5,0.9111111111111111,2023-05-30 22:26:16.421203,2023-05-30 22:26:19.076660,0 days 00:00:02.655457,0.3442702589836011,0.34755192699460813,3,13,0.04948813480920326,0.18174485956716308,40,130,COMPLETE
6,6,0.9333333333333333,2023-05-30 22:26:19.077058,2023-05-30 22:26:22.622880,0 days 00:00:03.545822,0.3769063204398926,0.340274290159031,4,14,0.09307038293909856,0.29456844227194484,60,128,COMPLETE
7,7,0.7333333333333333,2023-05-30 22:26:22.623256,2023-05-30 22:26:28.671990,0 days 00:00:06.048734,0.7101199882252281,0.6601492717787207,4,5,0.09308086730122975,0.22915436594963406,60,173,COMPLETE
8,8,0.9111111111111111,2023-05-30 22:26:28.672387,2023-05-30 22:26:34.904213,0 days 00:00:06.231826,0.46146722726553424,0.31221873444569065,3,15,0.051484837254648606,0.2699126267359111,50,169,COMPLETE
9,9,0.8444444444444444,2023-05-30 22:26:34.904589,2023-05-30 22:26:40.928888,0 days 00:00:06.024299,0.18090951271131891,0.5451117969962295,5,14,0.08742760833981941,0.22671949233547378,40,137,COMPLETE
10,10,0.8444444444444444,2023-05-30 22:26:40.929259,2023-05-30 22:26:45.553603,0 days 00:00:04.624344,0.5417924429436728,0.3963805004079432,5,11,0.07012378968973265,0.29754614145923525,60,120,COMPLETE
11,11,0.7777777777777778,2023-05-30 22:26:45.553971,2023-05-30 22:26:48.258861,0 days 00:00:02.704890,0.3014114376700181,0.3077916737258942,4,7,0.0713771949253659,0.348865855182033,60,160,COMPLETE
12,12,0.7777777777777778,2023-05-30 22:26:48.259253,2023-05-30 22:26:50.647269,0 days 00:00:02.388016,0.10215813298802073,0.37255839988515194,4,7,0.09814451297845239,0.3121095520902244,60,146,COMPLETE
13,13,0.8,2023-05-30 22:26:50.647695,2023-05-30 22:26:54.150136,0 days 00:00:03.502441,0.25585986577883824,0.3798000674728492,4,10,0.07747009139767923,0.2861291536034047,40,146,COMPLETE
14,14,0.8222222222222222,2023-05-30 22:26:54.150523,2023-05-30 22:27:00.232102,0 days 00:00:06.081579,0.24835309447522588,0.3024909328757578,5,15,0.08170826803378699,0.3319840837294226,60,164,COMPLETE
15,15,0.8444444444444444,2023-05-30 22:27:00.232489,2023-05-30 22:27:02.331650,0 days 00:00:02.099161,0.3852972531347706,0.43697104112097296,3,11,0.09998227092083153,0.3198533604271386,40,121,COMPLETE
16,16,0.8444444444444444,2023-05-30 22:27:02.332024,2023-05-30 22:27:07.940819,0 days 00:00:05.608795,0.4781313997714399,0.4979566127108135,4,7,0.06380038277924456,0.2906144270196829,60,154,COMPLETE
17,17,0.8888888888888888,2023-05-30 22:27:07.941204,2023-05-30 22:27:10.372118,0 days 00:00:02.430914,0.5608104405643318,0.35092681873341836,3,9,0.08091099229934495,0.3452326498724395,40,140,COMPLETE
18,18,0.8888888888888888,2023-05-30 22:27:10.372497,2023-05-30 22:27:16.894936,0 days 00:00:06.522439,0.3679157284560592,0.3937076999664315,4,13,0.02575032670907567,0.3208855035629807,40,165,COMPLETE
19,19,0.8888888888888888,2023-05-30 22:27:16.895355,2023-05-30 22:27:19.401035,0 days 00:00:02.505680,0.2553228744526746,0.33823351420649783,5,6,0.08406746388071533,0.2724706858080831,60,127,COMPLETE
