MATLAB,LDA,SVC,NB,LR
[ 97 144 186 236 153 181 233  28 224  99],[ 6 10 11 12 13 17],[ 2  3  4 17 18 20 22 26 31],[ 2  5  7 20 22 29 30 39],[ 6 18 23 24 36 45]
