MATLAB,LDA,SVC,NB,LR
[ 90 228 240   7  35 145  18  11  43 237],[ 0  6  8  9 16],[ 6 11 21 30 32 33],[ 7 13 18 24 33],[ 1  8  9 19 41 43 52 55]
