MATLAB,LDA,SVC,NB,LR
[149  81 171 145 194   5  10   7 229 240],[16 22 23 42 63 72 75 90],[ 6  8 21 40 43 53 69],[60 61 90],[ 12  21  23  42  53  54  71  84 109 117]
