MATLAB,LDA,SVC,NB,LR
[ 26 119 234   5  86   9 107 158 189 222],[  5   7 112 118 138 145 153 167 215],[  7  33  40  98 112 130 132 142 167],[  4   6  21  28  50 161 163],[  6   8  23  76 108 115 144]
