MATLAB,LDA,SVC,NB,LR
[ 90 228 240   7  35 145  18  11  43 237],[ 0  6  8  9 13 16 17],[ 0  3  5  6  8 16 25 26 32],[ 3  6 10 14 21 29 36 38 39],[ 0  1  8 17 19 26 43 51]
