,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.8222222222222222,2023-05-30 23:50:47.749238,2023-05-30 23:50:51.833762,0 days 00:00:04.084524,0.19804955247527717,0.48306177317037324,5,10,0.029754935797107078,0.32706792676206276,60,125,COMPLETE
1,1,0.8222222222222222,2023-05-30 23:50:51.834128,2023-05-30 23:50:54.494471,0 days 00:00:02.660343,0.44867337951305286,0.39673567067690024,4,12,0.09462808500515471,0.20667676872155322,50,130,COMPLETE
2,2,0.7333333333333333,2023-05-30 23:50:54.494843,2023-05-30 23:50:57.440325,0 days 00:00:02.945482,0.41311369448458624,0.6539459412671322,3,7,0.0981097547201438,0.29106556606967726,60,150,COMPLETE
3,3,0.8,2023-05-30 23:50:57.440725,2023-05-30 23:51:01.558721,0 days 00:00:04.117996,0.47377163175280546,0.633065205856362,3,7,0.09415499087470708,0.24144914209917262,50,166,COMPLETE
4,4,0.7555555555555555,2023-05-30 23:51:01.559107,2023-05-30 23:51:03.838911,0 days 00:00:02.279804,0.4441503734404534,0.437362072401145,5,7,0.09926394999810156,0.3471754739894862,40,129,COMPLETE
5,5,0.9111111111111111,2023-05-30 23:51:03.839281,2023-05-30 23:51:07.706635,0 days 00:00:03.867354,0.1524167084329372,0.4452241037222444,5,11,0.09260118666913106,0.33490911859100836,60,169,COMPLETE
6,6,0.7333333333333333,2023-05-30 23:51:07.707024,2023-05-30 23:51:09.213225,0 days 00:00:01.506201,0.4800398696401291,0.41121451931137054,3,5,0.03742674345130107,0.27708958156997393,40,125,COMPLETE
7,7,0.8666666666666667,2023-05-30 23:51:09.213600,2023-05-30 23:51:12.571184,0 days 00:00:03.357584,0.243009632830345,0.3452905554628004,5,11,0.0338278829573328,0.23740824581938547,60,127,COMPLETE
8,8,0.8,2023-05-30 23:51:12.571579,2023-05-30 23:51:18.210209,0 days 00:00:05.638630,0.6608388760248444,0.6180578024171213,5,9,0.034543843976964195,0.16672455326429114,40,132,COMPLETE
9,9,0.9333333333333333,2023-05-30 23:51:18.210585,2023-05-30 23:51:21.802084,0 days 00:00:03.591499,0.5888830399473666,0.46352181734714304,5,14,0.08576445812915443,0.2985319935382148,50,120,COMPLETE
10,10,0.8888888888888888,2023-05-30 23:51:21.802466,2023-05-30 23:51:26.845982,0 days 00:00:05.043516,0.7684364109193128,0.5303854006935688,4,15,0.0756189922196635,0.2966269358095412,50,149,COMPLETE
11,11,0.8666666666666667,2023-05-30 23:51:26.846359,2023-05-30 23:51:30.081136,0 days 00:00:03.234777,0.10448005374817959,0.3005102726222343,4,14,0.07897096693318043,0.31855284057450284,50,178,COMPLETE
12,12,0.8222222222222222,2023-05-30 23:51:30.081516,2023-05-30 23:51:35.278608,0 days 00:00:05.197092,0.5800289893735386,0.5273611419910299,5,12,0.08172001592528343,0.3469832080775508,60,163,COMPLETE
13,13,0.8222222222222222,2023-05-30 23:51:35.279040,2023-05-30 23:51:41.430915,0 days 00:00:06.151875,0.3094276631058479,0.4782782093330629,5,13,0.06655944430180528,0.31170610095410806,60,139,COMPLETE
14,14,0.9333333333333333,2023-05-30 23:51:41.431320,2023-05-30 23:51:46.258330,0 days 00:00:04.827010,0.2990670478561211,0.5613879560094138,4,15,0.08599007019982928,0.27318620796385096,50,163,COMPLETE
15,15,0.9333333333333333,2023-05-30 23:51:46.258744,2023-05-30 23:51:51.193097,0 days 00:00:04.934353,0.3217368122775914,0.5753835762384809,4,15,0.058049157944056476,0.2686734252171978,50,158,COMPLETE
16,16,0.8222222222222222,2023-05-30 23:51:51.193538,2023-05-30 23:51:57.376382,0 days 00:00:06.182844,0.6030947515381047,0.5660994311367503,4,14,0.08584839921126046,0.2632617461060074,50,141,COMPLETE
17,17,0.8888888888888888,2023-05-30 23:51:57.376769,2023-05-30 23:52:02.506675,0 days 00:00:05.129906,0.3378143033212442,0.6983049896677865,4,14,0.06986365677023337,0.3043534542246898,50,177,COMPLETE
18,18,0.8666666666666667,2023-05-30 23:52:02.507057,2023-05-30 23:52:05.192033,0 days 00:00:02.684976,0.2472250315138491,0.5112035760022645,3,13,0.08709966465838717,0.2886770385310675,50,156,COMPLETE
19,19,0.8666666666666667,2023-05-30 23:52:05.192438,2023-05-30 23:52:08.846273,0 days 00:00:03.653835,0.5542134351665666,0.5733548628886272,4,15,0.07331476823251776,0.2546517703858499,50,120,COMPLETE
