,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
0,0,0.7391304347826086,2023-05-31 02:15:53.021231,2023-05-31 02:15:55.597274,0 days 00:00:02.576043,0.12681322109758547,0.46009866989128184,4,13,0.09484057294245832,0.21151909924508874,60,156,COMPLETE
1,1,0.7391304347826086,2023-05-31 02:15:55.597636,2023-05-31 02:15:57.346323,0 days 00:00:01.748687,0.44748630288719393,0.3628686109375903,5,5,0.09323714712778766,0.17060757000753607,60,122,COMPLETE
2,2,0.9565217391304348,2023-05-31 02:15:57.346689,2023-05-31 02:16:10.094041,0 days 00:00:12.747352,0.6501928729490873,0.6600659889672419,4,14,0.031216902769001378,0.3242782311123388,60,145,COMPLETE
3,3,0.782608695652174,2023-05-31 02:16:10.094411,2023-05-31 02:16:11.669713,0 days 00:00:01.575302,0.11376139649532661,0.4788219789372571,3,7,0.07022822666296547,0.26385335763393597,60,134,COMPLETE
4,4,0.8913043478260869,2023-05-31 02:16:11.670075,2023-05-31 02:16:16.987162,0 days 00:00:05.317087,0.6551981332148422,0.3208493817178536,4,12,0.03547538542309765,0.17134203961980118,60,176,COMPLETE
5,5,0.8478260869565217,2023-05-31 02:16:16.987558,2023-05-31 02:16:21.357400,0 days 00:00:04.369842,0.27812657762466964,0.4573955322958754,5,14,0.09099519529328909,0.17339056366505534,40,178,COMPLETE
6,6,0.8478260869565217,2023-05-31 02:16:21.357763,2023-05-31 02:16:29.057815,0 days 00:00:07.700052,0.6915933760721121,0.618138605814193,4,11,0.03733931528975791,0.23664770683413233,50,167,COMPLETE
7,7,0.7608695652173914,2023-05-31 02:16:29.058183,2023-05-31 02:16:33.069610,0 days 00:00:04.011427,0.3399990825448728,0.6497177219656727,3,12,0.08966986852969958,0.26124349606226677,40,169,COMPLETE
8,8,0.7608695652173914,2023-05-31 02:16:33.069973,2023-05-31 02:16:35.805325,0 days 00:00:02.735352,0.6128467402038007,0.38049648349096266,3,6,0.025867291682930144,0.28598156069620817,50,137,COMPLETE
9,9,0.8695652173913043,2023-05-31 02:16:35.805685,2023-05-31 02:16:38.463327,0 days 00:00:02.657642,0.5946429711660737,0.5777437065273001,3,6,0.04766305700781734,0.3254914844326233,40,141,COMPLETE
10,10,0.9347826086956522,2023-05-31 02:16:38.463690,2023-05-31 02:16:47.238664,0 days 00:00:08.774974,0.779824028613671,0.698383667290129,5,15,0.055758485274523456,0.34899411762206195,60,154,COMPLETE
11,11,0.9565217391304348,2023-05-31 02:16:47.239040,2023-05-31 02:16:59.391469,0 days 00:00:12.152429,0.7972376136568289,0.6916341231726962,5,15,0.05424900012589267,0.3480450949811809,60,154,COMPLETE
12,12,0.8478260869565217,2023-05-31 02:16:59.391846,2023-05-31 02:17:03.712359,0 days 00:00:04.320513,0.7973348622416085,0.6983194523434969,5,9,0.06230538966903213,0.3152291388407528,60,147,COMPLETE
13,13,0.9347826086956522,2023-05-31 02:17:03.712729,2023-05-31 02:17:13.913995,0 days 00:00:10.201266,0.5406451193317476,0.5694730339832981,4,15,0.04703058038443035,0.3463825495196138,60,161,COMPLETE
14,14,0.8695652173913043,2023-05-31 02:17:13.914374,2023-05-31 02:17:19.562438,0 days 00:00:05.648064,0.7260561649029209,0.632803028138494,4,9,0.025672946852424352,0.30464192377934535,60,147,COMPLETE
15,15,0.8043478260869565,2023-05-31 02:17:19.562811,2023-05-31 02:17:24.984827,0 days 00:00:05.422016,0.717119042141436,0.5585072481939747,5,14,0.07150936813576994,0.29366453681592064,50,129,COMPLETE
16,16,0.8478260869565217,2023-05-31 02:17:24.985254,2023-05-31 02:17:33.296927,0 days 00:00:08.311673,0.7962764459748879,0.6684534341875266,4,13,0.04002104383906001,0.3269903246212719,60,144,COMPLETE
17,17,0.9130434782608695,2023-05-31 02:17:33.297302,2023-05-31 02:17:41.109266,0 days 00:00:07.811964,0.5103181211904698,0.6127260658399256,5,10,0.050903061460010814,0.33782432310343447,60,160,COMPLETE
18,18,0.9130434782608695,2023-05-31 02:17:41.109661,2023-05-31 02:17:51.797739,0 days 00:00:10.688078,0.6497911388006994,0.526631938058623,4,15,0.03190519821760565,0.30898072552927436,50,152,COMPLETE
19,19,0.8913043478260869,2023-05-31 02:17:51.798128,2023-05-31 02:17:58.793705,0 days 00:00:06.995577,0.7182610982843718,0.6650782317720495,5,13,0.04157951637642829,0.32935698931060226,40,131,COMPLETE
