MATLAB,LDA,SVC,NB,LR
[ 90   6  39   7  11  33  44 112  53  41],[  4  27 102 105 108 130 133 166 169 212],[  3  29  64  65 115 176 180],[ 14  16  25  40 102 110 161],[ 52  75  82  88  91 108 117 140]
