MATLAB,LDA,KNN5,KNN7,SVC,NB,LR
[ 68 172 158  84   4 171  85 143  73 128],[ 33  59  73 121 170 214],[ 28  30  67 109 138 160 168 172],[ 12  43  61  66 102],[ 28  77  86 103 122 174],[ 90  95 127 134 146 188],[ 81  95 100 117 127 131]
